fecha,producto_unificado,producto_representativo,carrefour,coope,coto,dia,disco,vea
2026-07-17,Medallon A Base De Vegetal X4 Not Burger 320g,Medallón Not burger premium flow pack 4 uni,10205.0,,6968.0,,11300.0,10550.0
2026-07-17,Medallon Not chicken burger flow pack x2 80 g.,Medallon Not chicken burger flow pack x2 80 g.,4629.0,,3374.15,,5100.0,
2026-07-17,Medallones Notco Not Burger X2 160grs,Medallón Not burger premium flow pack 2 uni,5655.0,,4196.4,,6050.0,5650.0
2026-07-17,Medallones de calabaza Not Burger 2 uni,Medallones de calabaza Not Burger 2 uni,3214.25,,,,,
2026-07-17,Medallones de espinaca Not Burger 2 uni,Medallones de espinaca Not Burger 2 uni,3214.25,,,,,
2026-07-17,Medallón Sabor Calabaza x 2 Un 150 Grs NotCo,Medallón Sabor Calabaza x 2 Un 150 Grs NotCo,,,,,6850.0,
2026-07-17,Medallón de Espinaca Congelado x 2 Un 150 Grs Notburguer,Medallón de Espinaca Congelado x 2 Un 150 Grs Notburguer,,,,,4900.0,
2026-07-17,Mila con provenzal Notmila 110 grs,Mila con provenzal Notmila 110 grs,3266.67,,,,,
2026-07-17,Milanesa 110 Gr Notmila,Milanesa 110 Gr Notmila,,,,,5500.0,4700.0
2026-07-17,Not Burger Parrillera 220g,Carne Vegana Sabor Tradicional Parrillera x 2 Un 220 Grs Notburguer,7099.0,,5227.3,4970.0,8000.0,6990.0
2026-07-17,Not Burger XL 2x120g (240g),Medallón Not burger premium XL flow pack 2 uni,8445.0,,5989.75,,9300.0,8200.0
2026-07-17,Not Burguer Quick 2 U De 65 Gr,Hamburguesa Vegana Quick x 2 Un 130 Grs Notburguer,3500.0,,2555.8,3500.0,3800.0,3550.0
2026-07-17,Not Chicken Burger Crispy 2x100g,Burger Crispy 2 Un X 100 Gr Not Chicken,5999.0,,4379.05,,6800.0,
2026-07-17,Not Chicken Mila 220g,Alimento A Base De Plantas Chicken Mila Not Chicken 220g,,,4392.05,,6400.0,5550.0
2026-07-17,Not Chicken Mila con Semillas 220g,Mila con semillas NotChicken 110 grs,4206.0,,,,5850.0,5490.0
2026-07-17,Not Chicken Nuggets 300g,NotChicken Nuggets 300 Gr.,7945.0,,5688.15,6800.0,8700.0,
2026-07-17,Not Chicken Relleno Champis 240g,Medallones Notco Not Chicken Rellenos Champis X2 120grs,6345.0,5242.5,4627.35,,6750.0,
2026-07-17,Not Chicken Relleno Espinaca 240g,Medallones Notco Not Chicken Crispy Rellenos Espinaca X2 240grs,6345.0,5092.5,4627.35,,6750.0,
2026-07-17,Not Chicken Spicy 250g,Notchicken Spicybites 250g,,,7609.0,,,
2026-07-17,Not Chicken Sticks 300g,Notchicken Sticks 300g,7945.0,,5688.15,,9000.0,
2026-07-17,Not Chorixo 240g,Chorizo Vegano Congelado x 4 Un 240 Grs Not Chorixo,7356.75,,6566.95,,10400.0,
2026-07-17,Not Mila 220g,NotMila Meat 220 Gr.,,,3649.75,3470.0,,
2026-07-17,Not Mila Chicken 220g,NotMila Chicken 220 Gr.,,,4070.3,6135.0,,
2026-07-17,Not Mila con Semillas 220g,Alimento A Base De Plantas Milanesas Con Semillas Not Mila 220g,3639.33,5690.0,3835.0,,,
2026-07-17,Not Milk Avena 1L,Bebida Vegetal Sabor Avena 1 Lts Not Milk,3417.0,,3698.9,,6300.0,
2026-07-17,Not Milk Original 1L,Bebida Vegetal NOT MILK Original X 1 Lt,3417.0,,3698.9,,,
2026-07-17,Not Protein Bar Almond Salted Caramel 45g,Barra De Proteinan bar Almond Salted X 45 Gr Notprotei,2250.0,,2250.0,,2450.0,1850.0
2026-07-17,Not Protein Bar Berry Pie 45g,Barra De Proteina bar Berry Pie X 45 Gr Notprotein,2250.0,,2250.0,,2450.0,1850.0
2026-07-17,Not Protein Bar Chocolate Brownie 45g,Barra De Proteina bar Chocolate X 45 Gr Notprotein,2250.0,,2250.0,,2450.0,1850.0
2026-07-17,Not Protein Bar Crunchy Chocolemon 35g,Barra de Proteína NotCo Crunchy Sabor Choco Lemon 35 Grs,1295.0,,925.0,,2050.0,
2026-07-17,Not Protein Bar Crunchy Chocomaní 35g,Barra proteica NotProtein Crunchy Chocomani 35 grs,1295.0,,1850.0,,2000.0,
2026-07-17,Not Protein Bar Crunchy Netflix 35g,Barra proteíca Notprotein Crunchy Netflix 35 grs,1295.0,,,,,
2026-07-17,Not Protein Bar Crunchy Popcorn 35g,Barra de Proteína Crunchy Sabor Popcorn 35 Grs Notprotein Bar,,,1850.0,,2000.0,
2026-07-17,Not Salxicha 250g,Salchicha Vegana Precocido x 5 Un 250 Grs Notsalxicha,,,,,7950.0,
