fecha,producto_unificado,producto_representativo,carrefour,coope,coto,dia,disco,vea
2025-08-04,Alimento A Base De Plantas Picada Not Meat 400g,Alimento A Base De Plantas Picada Not Meat 400g,,,4663.1,,,
2025-08-04,Barra proteica Not Protein almond salted 45 grs,Barra proteica Not Protein almond salted 45 grs,1949.0,,,,,
2025-08-04,Barra proteica Not Protein barry pie 45 grs,Barra proteica Not Protein barry pie 45 grs,1949.0,,,,,
2025-08-04,Barra proteica Not Protein chocolate 45 grs,Barra proteica Not Protein chocolate 45 grs,1949.0,,,,,
2025-08-04,Barra proteica NotProtein crunchy chocomani 35 grs,Barra proteica NotProtein crunchy chocomani 35 grs,1750.0,,,,,
2025-08-04,Barra proteica Notprotein crunchy netflix 35 grs,Barra proteica Notprotein crunchy netflix 35 grs,1750.0,,,,,
2025-08-04,Medallon A Base De Vegetal X4 Not Burger 320g,Medallon A Base De Vegetal X4 Not Burger 320g,8999.0,9050.0,5849.35,,,9100.0
2025-08-04,Medallon Not chicken burger flow pack x2 80 g.,Medallon Not chicken burger flow pack x2 80 g.,2995.3,3247.5,2781.35,,3360.0,3080.0
2025-08-04,Medallones Notco Not Burger X2 160grs,Medallon A Base De Vegetal X2 Not Burger 160g,3490.0,5020.0,3240.25,,5550.0,5100.0
2025-08-04,Not Burger Parrillera 220g,Medallones Estilo Parrillera Not Burger 220 Grm,6259.0,6820.0,4072.25,6450.0,6950.0,6400.0
2025-08-04,Not Burger XL 2x120g (240g),Medallon A Base De Vegetal Xl X2 Not Burger 240g,4839.0,7480.0,4841.85,,,7600.0
2025-08-04,Not Burguer Quick 2 U De 65 Gr,Medallon A Base De Vegetales Not Burger 130g,2162.3,3250.0,2007.85,3090.0,3350.0,3100.0
2025-08-04,Not Cheese Bastoncitos 300g,Alimento A Base De Plantas Bastoncitos Not Cheese 300g,6819.0,,4433.0,,,
2025-08-04,Not Cheese Cheddar 140g,Notcheese Cheddar Notco 140 Gr.,,,,3865.0,,
2025-08-04,Not Cheese Dambo 140g,Notcheese Dambo Notco 140 Gr.,,4870.0,,5450.0,,
2025-08-04,Not Cheese Mozzarella 250g,Producto A Base De Plantas Notcheese Sabor Mozzarella 250grs,,4200.0,5365.0,,,
2025-08-04,Not Chicken Burger Crispy 2x100g,Burger Crispy 2 Un X 100 Gr Not Chicken,3890.0,5530.0,3610.75,,4340.0,3990.0
2025-08-04,Not Chicken Mila 220g,Alimento A Base De Plantas Not Chicken Mila 220g,4875.0,3667.5,3171.35,5020.0,5300.0,4900.0
2025-08-04,Not Chicken Mila con Semillas 220g,Mila con semillas NotChicken 110 grs,3487.25,5600.0,,,,
2025-08-04,Not Chicken Nuggets 300g,Alimento A Base De Plantas Nuggets Not Chiken 300g,7345.0,5565.0,4776.85,7565.0,5670.0,5250.0
2025-08-04,Not Chicken Relleno Champis 240g,Alimento A Base De Plantas Relleno Champis Not Chicken 240g,5089.0,,3307.85,,3955.0,
2025-08-04,Not Chicken Relleno Espinaca 240g,Alimento A Base De Plantas Relleno De Espinaca Not Chiken 240g,3503.5,4312.5,3506.75,5550.0,4165.0,3850.0
