fecha,producto_unificado,producto_representativo,carrefour,coope,coto,dia,disco,vea
2025-10-27,Barra proteica NotProtein crunchy chocomani 35 grs,Barra proteica NotProtein crunchy chocomani 35 grs,1750.0,,,,,
2025-10-27,Barra proteica Notprotein crunchy netflix 35 grs,Barra proteica Notprotein crunchy netflix 35 grs,1750.0,,,,,
2025-10-27,Medallon A Base De Vegetal X4 Not Burger 320g,Medallón Not Burger Premium 320 Gr X 4 Un Not Co,6174.35,,6359.65,,,9600.0
2025-10-27,Medallon Not chicken burger flow pack x2 80 g.,Medallon Not chicken burger flow pack x2 80 g.,2781.35,3152.1,2969.48,,5000.0,4600.0
2025-10-27,Medallon NotBurger Quick NotCo 130 Gr.,Medallon NotBurger Quick NotCo 130 Gr.,,,,3270.0,,
2025-10-27,Medallones Notco Not Burger X2 160grs,Medallones Notco Not Burger X2 160grs,5069.0,5321.0,3523.51,,5850.0,5400.0
2025-10-27,Mila con provenzal Notmila 110 grs,Mila con provenzal Notmila 110 grs,4449.0,,,,,
2025-10-27,Not Burger Parrillera 220g,Medallones Notco Burger Estilo Parrillera Congelados X2 110grs,2644.85,7229.0,4426.22,6640.0,,6800.0
2025-10-27,Not Burger XL 2x120g (240g),Medallones Notco Not Burger Xl Premium X2 240grs,7449.0,7929.0,5263.6,,,8100.0
2025-10-27,Not Burguer Quick 2 U De 65 Gr,Medallón Not burger quick flow pack 2 uni,3270.0,,2182.78,,3600.0,3300.0
2025-10-27,Not Cheese Dambo 140g,Notcheese Dambo Notco 140 Gr.,,,,5450.0,,
2025-10-27,Not Chicken Burger Crispy 2x100g,Burger Crispy 2 Un X 100 Gr Not Chicken,5775.0,,3753.75,,6400.0,5900.0
2025-10-27,Not Chicken Mila 220g,Alimento A Base De Plantas Chicken Mila Not Chicken 220g,4879.0,,3790.19,,5650.0,5200.0
2025-10-27,Not Chicken Mila con Semillas 220g,Mila con semillas NotChicken 110 grs,5685.0,3920.0,,,,
2025-10-27,Not Chicken Nuggets 300g,NotChicken Nuggets 300 Gr.,3105.05,,5092.92,7630.0,8450.0,7800.0
2025-10-27,Not Chicken Relleno Champis 240g,Chicken Crispy Rellena Champis X 240 Gr Not Chicken,3308.0,,3810.19,,6300.0,
2025-10-27,Not Chicken Relleno Espinaca 240g,Medallones Notco Not Chicken Crispy Rellenos Espinaca X2 0.24kgs,5710.0,4266.5,3810.19,,6300.0,5800.0
2025-10-27,Not Chicken Relleno Napolitana 240g,Medallones Notco Not Chicken Crispy Rellenas Napolitanas X2 0.24kgs,5715.0,4266.5,,,,5800.0
2025-10-27,Not Chicken Spicy 250g,Formados Notchicken Spicy Bit Con Salsa Tabasco 250grs,,5103.0,4879.58,,,
2025-10-27,Not Chicken Sticks 300g,Notchicken Sticks 300g,4965.35,5401.9,5092.92,,8350.0,7700.0
2025-10-27,Not Chorixo 240g,Chorizo a base de planta NotChorixo 240 grs,8650.0,9120.0,5999.63,,,
2025-10-27,Not Ice Cream Chocolate Chip 100g,Helado Chocolate Chips 100 Gr Not Icecream,,,,,,2800.0
2025-10-27,Not Ice Cream Chocolate Chip 330g,Helado Chocolate Chip NOT ICE CREAM 330 Grm,,,5394.35,,,8400.0
2025-10-27,Not Ice Cream Cookies & Cream 330g,Helado Cookies And Cream 330 Gr Not Icecream,,,5394.35,,,8400.0
2025-10-27,Not Ice Cream Paleta Chocolate Blanco 4x240g,Paletas Heladas De Chocolate Blanco Not Icecream 4 X 240 Gr,,,5918.25,,,
2025-10-27,Not Ice Cream Paleta Crema Americana 4x240g,Paletas Heladas De Crema Americana Not Icecream 4 X 240 Gr,,,5918.25,,,
2025-10-27,Not Mila 220g,Milanesas Notco Not Mila X2 220grs,,4537.0,2979.48,4460.0,,
2025-10-27,Not Mila Chicken 220g,NotMila Chicken 220 Gr.,,,3446.17,3615.0,,
2025-10-27,Not Mila con Semillas 220g,Alimento A Base De Plantas Milanesas Con Semillas Not Mila 220g,4919.0,5088.0,3279.5,,,
2025-10-27,Not Milk Avena 1L,Bebida Vegetal Avena X 1 L Not Milk,,,,,5750.0,
2025-10-27,Not Protein Bar Almond Salted Caramel 45g,Barra proteica Not Protein almond salted 45 grs,2045.0,,,,,
2025-10-27,Not Protein Bar Berry Pie 45g,Barra proteica Not Protein barry pie 45 grs,2045.0,,,,,
2025-10-27,Not Protein Bar Chocolate Brownie 45g,Barra proteica Not Protein chocolate 45 grs,2045.0,,,,,
2025-10-27,Not Protein Bar Crunchy Netflix 35g,Barra De Proteina Notprotein bar Crunchy Netflix X 35 Grs Not Co,,,,,1462.5,
2025-10-27,Not Salxicha 250g,Salchicha de planta Not Salxicha 5 uni,5719.0,,,,,
2025-10-27,NotMila Crispy Rellena Espinaca 240 Gr.,NotMila Crispy Rellena Espinaca 240 Gr.,,,,3990.0,,
2025-10-27,Notebook Gad-C3 Gadnic 141 I3 8GB DDR4 sodimm 512 GB SSD,Notebook Gad-C3 Gadnic 141 I3 8GB DDR4 sodimm 512 GB SSD,579299.0,,,,,
2025-10-27,"Notebook Gadnic G3 Intel Celeron 4GB RAM 128GB SSD 14.1""","Notebook Gadnic G3 Intel Celeron 4GB RAM 128GB SSD 14.1""",287749.0,,,,,
2025-10-27,Notebook Lenovo V15 G2 intel core I7 Ram 8Gb SSD 256GB FreeDOS 15.6,Notebook Lenovo V15 G2 intel core I7 Ram 8Gb SSD 256GB FreeDOS 15.6,1625299.0,,,,,
2025-10-27,Notmila Crispy Rellena Napolitana 240g (2u),Notmila Crispy Rellena Napolitana 240g (2u),,,3810.19,,,
