fecha,producto_unificado,producto_representativo,carrefour,coope,coto,dia,disco,vea
2026-06-17,Alfajor Chocolate Blanco Felices Las Vacas 60g,Alfajor de chocolate blanco Felices las Vacas 60 grs,1969.0,,,,,
2026-06-17,Alfajor Chocolate Felices Las Vacas 60g,Alfajor Felices Las Vacas de chocolate 60 g.,1955.0,,,,,
2026-06-17,Alfajor Maicena Felices Las Vacas 60g,Alfajor de maicena Felices Las Vacas 60 grs,1580.0,,,,,
2026-06-17,Alfajor Pistacho Felices Las Vacas 60g,Alfajor de pistacho Felices las Vacas 60 grs,4489.0,,,,,
2026-06-17,Bocadito Coco y Dátiles Felices Las Vacas 22g,Bocadito de coco y datiles Felices las Vacas 22 grs,1056.0,,,,,
2026-06-17,Bocadito Maní y Dátiles Felices Las Vacas 22g,Bocadito de maní y datiles Felices las Vacas 22 grs,1320.0,,,,,
2026-06-17,Bombón Felices Las Vacas Relleno 48g,Bombón Felices Las Vacas relleno 48 g.,1875.0,,,,,
2026-06-17,Cremoso Vegano Felices Las Vacas 500g,Cremoso Base De Almendras Felices Las Vacas 500 Gr Felices Las Vacas,7849.0,7190.0,7849.0,,8600.0,
2026-06-17,Dulce de Almendras Colonial Felices Las Vacas 250g,Dulce de almendras colonial Felices las vacas 250 g.,3269.0,2469.0,,,,
2026-06-17,Fetas Veganas Sabor Danbo Felices Las Vacas 200g,Fetas veganas Felices Las Vacas sabor danbo 200 g.,2799.0,,2885.0,,,
2026-06-17,Hummus Garbanzo Felices Las Vacas 220-230g,Hummus De Garbanzo Vegano Felices Las Vacas 220grs,3360.0,2290.0,,,,
2026-06-17,Medallón Arveja Chickenvil Party Felices Las Vacas 2uni,Medallón de arveja Felices las Vacas chickenvil party 2 uni,3305.0,,,,,
2026-06-17,Medallón Arveja Karnevil Party Felices Las Vacas 2uni,Medallón de arveja Felices las Vacas karnevil party 2 uni,2725.0,,,,,
2026-06-17,Medallón Soja Big Classic Felices Las Vacas 2uni,Medallón de soja Felices las Vacas big classic 2 uni,3379.0,,,,,
2026-06-17,Muzzalmendra Vegana Felices Las Vacas 500g,Muzzalmendra 500 Gr Felices Las Vacas,7510.0,,7511.0,,8200.0,
2026-06-17,Pasta Vegana Sabor Provolone Felices Las Vacas 250g,Queso Vegano FELICES LAS VACAS Provolone 250 Gr,,,5939.0,,,
2026-06-17,Pepas de Membrillo Felices Las Vacas 300g,Pepas de membirllo Felices las Vacas 300 grs,2479.2,,,,,
2026-06-17,Postre Plant Based Chocolate Felices Las Vacas 125g,Postre plant ba de chocolate Felices las Vacas 125 g.,1850.0,1790.0,,,,
2026-06-17,Postre Plant Based Dulce de Leche Felices Las Vacas 125g,Postre plant bas de dulce de leche Felices las Vacas 125 g.,1779.0,1569.0,,,,
2026-06-17,Queso Almendra Oliva Muzzoliva Felices Las Vacas 500g,Queso Vegano Muzzoliva Felices Las Vacas 500g,8390.0,,9349.0,,,
2026-06-17,Queso Vegano Cheddar Fetas Felices Las Vacas 150g,Queso Vegano Cheddar En Fetas Felices Las Vacas 150g,2669.0,,2885.0,,,
2026-06-17,Queso Vegano Hebras Mix de Quesos Felices Las Vacas 150g,Queso En Hebras Sabor Mix Vegano Felices Las Vacas 150g,,,3925.0,,4200.0,
2026-06-17,Queso Vegano Hebras Reggianito Felices Las Vacas 150g,Queso Vegano En Hebras Reggianito Felices Las Vacas 150g,,,3925.0,,,
2026-06-17,Untable Almendras Clásico Felices Las Vacas 200g,Producto Untable A Base De Almendras Felices Las Vacas Clásico 200grs,3050.0,2590.0,,,,
2026-06-17,Untable Almendras Finas Hierbas Felices Las Vacas 200g,Alim Base Alm Unt Felices Las Vacas F.hierbas 200g,3365.0,,,,2600.0,
2026-06-17,Untable Almendras Jamón Serrano Felices Las Vacas 200g,Producto Untable A Base De Almendras Felices Las Vacas Sabor Jamón Serrano 200grs,,2290.0,,,,
2026-06-17,Untable Almendras Tipo Cheddar Felices Las Vacas 200g,Producto Untable A Base De Almendras Felices Las Vacas Sabor Cheddar 200grs,,2590.0,,,,
2026-06-17,Yogur Almendras Neutro Felices Las Vacas 170g,Jogurtti neutro base de almendras 170 g.,2249.0,,,,2300.0,
2026-06-17,Yogur Almendras Vainilla Felices Las Vacas 170g,Jogurtti vainilla base de almendras Felices las vacas 170 g.,2100.0,,,,,
2026-06-17,Yogur Plant Based Frutos Rojos Felices Las Vacas 125g,Yogur plant bas colchón de frutos de bosque Felices las Vacas 125 g.,1949.0,,,,,
2026-06-17,Yogur Plant Based Mango Maracuyá Felices Las Vacas 125g,Yogur plant bas colchón mango y maracuya Felices las Vacas 125 g.,2050.0,,,,,
