fecha,producto_unificado,producto_representativo,carrefour,coope,coto,dia,disco,vea
2026-04-24,Barra proteica Crunchy chocolemon notprotein 35 grs,Barra proteica Crunchy chocolemon notprotein 35 grs,1233.33,,,,,
2026-04-24,Barra proteica Not Protein almond salted 45 grs,Barra proteica Not Protein almond salted 45 grs,2250.0,,,,,
2026-04-24,Barra proteica Not Protein barry pie 45 grs,Barra proteica Not Protein barry pie 45 grs,2250.0,,,,,
2026-04-24,Barra proteica Not Protein chocolate 45 grs,Barra proteica Not Protein chocolate 45 grs,2250.0,,,,,
2026-04-24,Barra proteica NotProtein crunchy chocomani 35 grs,Barra proteica NotProtein crunchy chocomani 35 grs,1233.33,,,,,
2026-04-24,Barra proteica Notprotein crunchy netflix 35 grs,Barra proteica Notprotein crunchy netflix 35 grs,1233.33,,,,,
2026-04-24,Bebida Vegetal Sabor Avena 1 Lts Not Milk,Bebida Vegetal Sabor Avena 1 Lts Not Milk,,,,,6300.0,
2026-04-24,Body Splash Go To Be Chill Not Boring 250 ml,Body Splash Go To Be Chill Not Boring 250 ml,18599.0,,,,,
2026-04-24,Chorizo Vegano Congelado x 4 Un 240 Grs Not Chorixo,Chorizo Vegano Congelado x 4 Un 240 Grs Not Chorixo,,,,,7800.0,
2026-04-24,Crema corporal Go To Be Chill Not Boring 340 ml,Crema corporal Go To Be Chill Not Boring 340 ml,9865.0,,,,,
2026-04-24,Crema corporal Go To Be manteca de karité Chill Not Boring 240 ml,Crema corporal Go To Be manteca de karité Chill Not Boring 240 ml,15329.0,,,,,
2026-04-24,Leche plant based Not Milk original tetra 1lt,Leche plant based Not Milk original tetra 1lt,5695.0,,,,,
2026-04-24,Medallon A Base De Vegetal X4 Not Burger 320g,Medallón Not burger premium flow pack 4 uni,6200.35,,,,,
2026-04-24,Medallon Not chicken burger flow pack x2 80 g.,Medallon Not chicken burger flow pack x2 80 g.,3008.85,,,,4900.0,4650.0
2026-04-24,Medallon NotBurger Quick NotCo 130 Gr.,Medallon NotBurger Quick NotCo 130 Gr.,,,,2450.0,,
2026-04-24,Medallones Notco Not Burger X2 160grs,Medallones Notco Not Burger X2 160grs,5655.0,5693.0,,,,
2026-04-24,Medallones Notco Not Chicken Crispy Rellenos Espinaca X2 240grs,Medallones Notco Not Chicken Crispy Rellenos Espinaca X2 240grs,,6765.0,,,,
2026-04-24,Medallones Notco Not Chicken Rellenos Champis X2 120grs,Medallones Notco Not Chicken Rellenos Champis X2 120grs,,7981.0,,,,
2026-04-24,Medallón NotBurger Parrillera NotCo 220 Gr.,Medallón NotBurger Parrillera NotCo 220 Gr.,,,,7100.0,,
2026-04-24,Mila con provenzal Notmila 110 grs,Mila con provenzal Notmila 110 grs,2891.85,,,,,
2026-04-24,Not Burger Parrillera 220g,Medallón Not burger parrillera 2 uni,4295.85,,,,,
2026-04-24,Not Burger XL 2x120g (240g),Medallones Notco Not Burger Xl Premium X2 240grs,8445.0,8484.0,,,,
2026-04-24,Not Burguer Quick 2 U De 65 Gr,Medallón Not burger quick flow pack 2 uni,3500.0,,,,,
2026-04-24,Not Chicken Burger Crispy 2x100g,Burger Crispy 2 Un X 100 Gr Not Chicken,5999.0,5981.0,,,6400.0,6050.0
2026-04-24,Not Chicken Mila 220g,Milanesa Not Chicken Mila 110 Gr X 2 U,5739.0,5753.0,,,3737.5,
2026-04-24,Not Chicken Mila con Semillas 220g,Mila con semillas NotChicken 110 grs,6309.0,,,,,
2026-04-24,Not Chicken Nuggets 300g,Nuggets Not chicken en bolsa 300 g.,4959.5,8026.0,,,,
2026-04-24,Not Chicken Relleno Champis 240g,Medallón relleno champis NotChicken 240 grs,4124.25,,,,,
2026-04-24,Not Chicken Relleno Espinaca 240g,Medallón relleno espinaca Not chicken 240 g.,6345.0,,,,6750.0,6350.0
2026-04-24,Not Chicken Spicy 250g,Formados Notchicken Spicy Bit Con Salsa Tabasco 250grs,,7582.0,,,,
2026-04-24,Not Chicken Sticks 300g,Nuggets Not chicken sticks 300 g.,7945.0,8026.0,,,,
2026-04-24,Not Chorixo 240g,Chorizo a base de planta NotChorixo 240 grs,7356.75,,,,,
2026-04-24,Not Mila 220g,Milanesas Notco Not Mila X2 220grs,,5036.0,,,,
2026-04-24,Not Mila con Semillas 220g,Mila con semillas NotMila 110 grs,5459.0,5648.0,,,,
2026-04-24,Not Salxicha 250g,Salchicha de planta Not Salxicha 5 uni,7475.0,,,,,
2026-04-24,NotChicken Nuggets 300 Gr.,NotChicken Nuggets 300 Gr.,,,,7950.0,,
2026-04-24,NotMila Chicken 220 Gr.,NotMila Chicken 220 Gr.,,,,4500.0,,
2026-04-24,NotMila Meat 220 Gr.,NotMila Meat 220 Gr.,,,,4960.0,,
2026-04-24,Notebook Gadnic 14 Pulgadas Intel Celeron N4500 RAM 4GB SSD 128GB Cámara Frontal Con Soporte,Notebook Gadnic 14 Pulgadas Intel Celeron N4500 RAM 4GB SSD 128GB Cámara Frontal Con Soporte,324899.0,,,,,
2026-04-24,"Notebook Samsung Galaxy Book 3 15,6"" i3 8gb Ram 256gb 120hz Silver","Notebook Samsung Galaxy Book 3 15,6"" i3 8gb Ram 256gb 120hz Silver",952349.0,,,,,
2026-04-24,Notebook Samsung Galaxy Book4 15 6 Intel® Core™ i3 RAM 8 GB,Notebook Samsung Galaxy Book4 15 6 Intel® Core™ i3 RAM 8 GB,1408249.0,,,,,
2026-04-24,Notebook Samsung Galaxy Book4 15 6 Intel® Core™ i5 RAM 16 GB,Notebook Samsung Galaxy Book4 15 6 Intel® Core™ i5 RAM 16 GB,1718549.0,,,,,
2026-04-24,Notebook Samsung Galaxy Book4 15 6 Intel® Core™ i7 RAM 16 GB,Notebook Samsung Galaxy Book4 15 6 Intel® Core™ i7 RAM 16 GB,2102449.0,,,,,
2026-04-24,Nuggets Sabor Tradicional Vegano x 15 Un 300 Grs Not Chicken,Nuggets Sabor Tradicional Vegano x 15 Un 300 Grs Not Chicken,,,,,8300.0,7800.0
2026-04-24,Rebozado Sabor Champis Rellena x 2 Un 240 Grs Not Chicken,Rebozado Sabor Champis Rellena x 2 Un 240 Grs Not Chicken,,,,,6750.0,
2026-04-24,Resaltador Sharpie S.Note Colores Varios,Resaltador Sharpie S.Note Colores Varios,,5154.0,,,,
2026-04-24,Set Chill Not Boring Go To Be body splash + crema corporal + shower gel,Set Chill Not Boring Go To Be body splash + crema corporal + shower gel,38375.0,,,,,
2026-04-24,Sticks Sabor Tradicional Carne Vegana x 15 Un 300 Grs Not Chicken,Sticks Sabor Tradicional Carne Vegana x 15 Un 300 Grs Not Chicken,,,,,8600.0,
