fecha,producto_unificado,producto_representativo,carrefour,coope,coto,dia,disco,vea
2026-01-11,Barra proteica NotProtein crunchy chocomani 35 grs,Barra proteica NotProtein crunchy chocomani 35 grs,1810.0,,,,,
2026-01-11,Barra proteica Notprotein crunchy netflix 35 grs,Barra proteica Notprotein crunchy netflix 35 grs,1810.0,,,,,
2026-01-11,Bebida Vegetal Original X 1 L Not Milk,Bebida Vegetal Original X 1 L Not Milk,,,,,3737.5,
2026-01-11,Medallon A Base De Vegetal X4 Not Burger 320g,Medallón Not Burger Premium 320 Gr X 4 Un Not Co,9539.0,,6200.35,,,9600.0
2026-01-11,Medallon Not chicken burger flow pack x2 80 g.,Medallon Not chicken burger flow pack x2 80 g.,4455.0,3152.1,2895.1,,3500.0,3450.0
2026-01-11,Medallon NotBurger Quick NotCo 130 Gr.,Medallon NotBurger Quick NotCo 130 Gr.,,,,3270.0,,
2026-01-11,Medallones Notco Not Burger X2 160grs,Medallón Not burger premium flow pack 2 uni,3379.33,,3435.25,,,5400.0
2026-01-11,Mila con provenzal Notmila 110 grs,Mila con provenzal Notmila 110 grs,2966.0,,,,,
2026-01-11,Not Burger Parrillera 220g,Medallón Not burger parrillera 2 uni,6299.0,,4315.35,4300.0,,6800.0
2026-01-11,Not Burger XL 2x120g (240g),Medallón Not burger premium XL flow pack 2 uni,7749.0,,5131.75,,,8100.0
2026-01-11,Not Burguer Quick 2 U De 65 Gr,Medallón Not burger quick flow pack 2 uni,2180.0,,2128.1,,,3300.0
2026-01-11,Not Chicken Burger Crispy 2x100g,Burger Crispy 2 Un X 100 Gr Not Chicken,3850.0,,3753.75,,,4425.0
2026-01-11,Not Chicken Mila 220g,Alimento A Base De Plantas Chicken Mila Not Chicken 220g,3439.33,,3695.25,,5650.0,5200.0
2026-01-11,Not Chicken Mila con Semillas 220g,Mila con semillas NotChicken 110 grs,5685.0,5600.0,,,,
2026-01-11,Not Chicken Nuggets 300g,NotChicken Nuggets 300 Gr.,7269.0,,4965.35,7630.0,,5850.0
2026-01-11,Not Chicken Relleno Champis 240g,Medallón relleno champis NotChicken 240 grs,5715.0,,3714.75,,,
2026-01-11,Not Chicken Relleno Espinaca 240g,Medallón relleno espinaca Not chicken 240 g.,5710.0,,3714.75,,,4350.0
2026-01-11,Not Chicken Relleno Napolitana 240g,Medallones Notco Not Chicken Crispy Rellenas Napolitanas X2 0.24kgs,5715.0,6095.0,,,,
2026-01-11,Not Chicken Spicy 250g,Bocadito plant based spicy bites Not Chicken 250 g.,7319.0,,4757.35,,,
2026-01-11,Not Chicken Sticks 300g,Notchicken Sticks 300g,7269.0,,4965.35,,,5775.0
2026-01-11,Not Chorixo 240g,Chorizo a base de planta NotChorixo 240 grs,8650.0,,5849.35,,,
2026-01-11,Not Ice Cream Cookies & Cream 330g,Helado Vegetal Cookies Y Cream Not Ice 330g,,,5394.35,,,
2026-01-11,Not Ice Cream Paleta Chocolate Blanco 4x240g,Paletas Heladas De Chocolate Blanco Not Icecream 4 X 240 Gr,,,5918.25,,,
2026-01-11,Not Mila 220g,Milanesas Notco Not Mila X2 220grs,,4537.0,2904.85,3500.0,,
2026-01-11,Not Mila Chicken 220g,NotMila Chicken 220 Gr.,,,3359.85,5160.0,,
2026-01-11,Not Mila con Semillas 220g,Alimento A Base De Plantas Milanesas Con Semillas Not Mila 220g,3935.2,,3197.35,,,
2026-01-11,Not Milk Avena 1L,Bebida Vegetal Avena X 1 L Not Milk,,,,,3737.5,
2026-01-11,Not Milk Original 1L,Leche plant based Not Milk original tetra 1lt,3640.0,,,,,
2026-01-11,Not Protein Bar Almond Salted Caramel 45g,Barra proteica Not Protein almond salted 45 grs,1406.67,,,,,
2026-01-11,Not Protein Bar Berry Pie 45g,Barra proteica Not Protein barry pie 45 grs,1406.67,,,,,
2026-01-11,Not Protein Bar Chocolate Brownie 45g,Barra proteica Not Protein chocolate 45 grs,1406.67,,,,,
2026-01-11,Not Protein Bar Crunchy Netflix 35g,Barra De Proteina Notprotein bar Crunchy Netflix X 35 Grs Not Co,,,,,1950.0,
2026-01-11,Not Salxicha 250g,Salchicha de planta Not Salxicha 5 uni,4289.25,,,,,
2026-01-11,NotMila Crispy Rellena Espinaca 240 Gr.,NotMila Crispy Rellena Espinaca 240 Gr.,,,,5710.0,,
2026-01-11,"Notebook Samsung Galaxy Book 3 15,6"" i3 8gb Ram 256gb 120hz Silver","Notebook Samsung Galaxy Book 3 15,6"" i3 8gb Ram 256gb 120hz Silver",1032249.0,,,,,
2026-01-11,Notmila Crispy Rellena Napolitana 240g (2u),Notmila Crispy Rellena Napolitana 240g (2u),,,3714.75,,,
