fecha,producto_unificado,producto_representativo,carrefour,coope,coto,dia,disco,vea
2026-09-26,Hamburguesa Vegetal Tradicional Vegetalex 226g,Burger De Origen Vegetal Vegetalex 226g,7649.0,,8165.0,7550.0,,
2026-09-26,Hot Dogs 100% Vegetal Vegetalex 225g,Alimento a base de vegetales Vegetalex hot dog x6.,7649.0,,8165.0,8125.0,8550.0,
2026-09-26,"Medallones Vegetales Calabaza, Avena y Chía Vegetalex 300g",Medallones De Calabaza Avena Y Chia Vegetalex 300g,7289.0,,7829.0,,7700.0,
2026-09-26,Medallones Vegetales Espinaca Vegetalex 300g,Medallones De Espinaca Vegetalex 300g,7289.0,,7289.0,5510.0,,
2026-09-26,Medallones Vegetales Legumbres y Quinoa Vegetalex 300g,Medallones De Legumbres Y Quinoa Vegetalex 300g,,,7289.0,,7350.0,
2026-09-26,Medallones Vegetales Verduras Vegetalex 300g,Medallones De Verduras Vegetalex 300g,7279.0,,7289.0,,7700.0,
2026-09-26,Milanesa de Soja Calabaza Vegetalex 340g,Milanesa de calabaza Vegetalex 4 uni,5619.0,,5689.0,,5750.0,
2026-09-26,Milanesa de Soja Cebolla Vegetalex 340g,Milanesas De Soja Con Cebolla Vegetalex 340g,,,5689.0,,5550.0,
2026-09-26,Milanesa de Soja Espinaca Vegetalex 340g,Milanesa de soja y espinaca congelada Vegetalex 4 uni,5609.0,,5689.0,,5750.0,
2026-09-26,Milanesa de Soja Vegetalex Tradicional 340g,Milanesa de Soja Vegetalex Tradicional 340 Gr.,5050.0,,5149.0,3830.0,5300.0,
2026-09-26,Nuggets 100% Vegetal Vegetalex 300g,Nuggets De Origen Vegetal Vegetalex 300g,8159.0,,8165.0,,,
2026-09-26,Snack de Arroz Sabor Queso Vegetalex 40g,Snack De Arroz Sabor Queso Vegetalex 40g,,,1971.99,,,
2026-09-26,Snack de Arroz con Chocolate Vegetalex 60g,Snack De Arroz Con Chocolate Vegetalex 60g,,,2846.99,,,
2026-09-26,Snack de Arroz y Quinoa Vegetalex 40g,Snack De Arroz Y Quinoa Vegetalex 40g,,,1971.99,,,
