fecha,producto_unificado,producto_representativo,carrefour,coope,coto,dia,disco,vea
2026-05-30,Body Splash Go To Be Chill Not Boring 250 ml.,Body Splash Go To Be Chill Not Boring 250 ml.,13949.25,,,,,
2026-05-30,Body splash Chill not boring GO TO BE 250ml,Body splash Chill not boring GO TO BE 250ml,,,18599.99,,,
2026-05-30,Crema corporal Chill Not Boring GO TO BE 240g,Crema corporal Chill Not Boring GO TO BE 240g,,,15326.99,,,
2026-05-30,Crema corporal Go To Be Chill Not Boring 340 ml.,Crema corporal Go To Be Chill Not Boring 340 ml.,7398.75,,,,,
2026-05-30,Crema corporal Go To Be manteca de karité Chill Not Boring 240 ml.,Crema corporal Go To Be manteca de karité Chill Not Boring 240 ml.,11496.75,,,,,
2026-05-30,Crema corporal chill not boring GO TO BE 340g,Crema corporal chill not boring GO TO BE 340g,,,9864.99,,,
2026-05-30,Medallon A Base De Vegetal X4 Not Burger 320g,Medallón Not burger premium flow pack 4 uni,10205.0,,6633.25,,,
2026-05-30,Medallon Not chicken burger flow pack x2 80 g.,Medallon Not chicken burger flow pack x2 80 g.,4629.0,,3008.85,,3217.5,2790.0
2026-05-30,Medallon NotBurger Quick NotCo 130 Gr.,Medallon NotBurger Quick NotCo 130 Gr.,,,,3500.0,,
2026-05-30,Medallones Notco Not Burger X2 160grs,Medallones Notco Not Burger X2 160grs,5655.0,5693.0,3675.75,,,
2026-05-30,Medallones de calabaza Not Burger 2 uni,Medallones de calabaza Not Burger 2 uni,4300.0,,,,,
2026-05-30,Medallones de espinaca Not Burger 2 uni,Medallones de espinaca Not Burger 2 uni,4300.0,,,,,
2026-05-30,Mila con provenzal Notmila 110 grs,Mila con provenzal Notmila 110 grs,3430.0,,,,,
2026-05-30,Not Burger Parrillera 220g,Medallón Not burger parrillera 2 uni,7099.0,,4614.35,7100.0,,
2026-05-30,Not Burger XL 2x120g (240g),Medallones Notco Not Burger Xl Premium X2 240grs,8445.0,8484.0,5489.25,,,
2026-05-30,Not Burguer Quick 2 U De 65 Gr,Medallón Not burger quick flow pack 2 uni,3500.0,,2280.85,,2470.0,2130.0
2026-05-30,Not Chicken Burger Crispy 2x100g,Burger Crispy 2 Un X 100 Gr Not Chicken,5999.0,,3899.35,,4225.0,3720.0
2026-05-30,Not Chicken Mila 220g,Alimento A Base De Plantas Chicken Mila Not Chicken 220g,4017.3,,4100.85,,6050.0,
2026-05-30,Not Chicken Mila con Semillas 220g,Mila con semillas NotChicken 110 grs,6309.0,,,,,
2026-05-30,Not Chicken Nuggets 300g,NotChicken Nuggets 300 Gr.,5164.25,5216.9,5164.25,7945.0,5557.5,
2026-05-30,Not Chicken Relleno Champis 240g,Medallones Notco Not Chicken Rellenos Champis X2 120grs,4124.25,5187.65,4124.25,,4387.5,
2026-05-30,Not Chicken Relleno Espinaca 240g,Medallones Notco Not Chicken Crispy Rellenos Espinaca X2 240grs,6345.0,4397.25,4124.25,,4387.5,
2026-05-30,Not Chicken Spicy 250g,Formados Notchicken Spicy Bit Con Salsa Tabasco 250grs,,4928.3,4945.85,,,
2026-05-30,Not Chicken Sticks 300g,Notchicken Sticks 300g,5164.25,,5164.25,,5590.0,4980.0
2026-05-30,Not Chorixo 240g,Chorizo Vegano Congelado x 4 Un 240 Grs Not Chorixo,7356.75,,6375.85,,10400.0,
2026-05-30,Not Mila 220g,Milanesas Notco Not Mila X2 220grs,,5036.0,3223.35,4960.0,,
2026-05-30,Not Mila Chicken 220g,NotMila Chicken 220 Gr.,,,3730.35,5740.0,,
2026-05-30,Not Mila con Semillas 220g,Alimento A Base De Plantas Milanesas Con Semillas Not Mila 220g,,5648.0,3548.35,,,
2026-05-30,Not Milk Avena 1L,Bebida Vegetal Avena X 1 L Not Milk,5695.0,,5695.0,,6300.0,
2026-05-30,Not Milk Original 1L,Bebida Vegetal NOT MILK Original X 1 Lt,5695.0,,5695.0,,,
2026-05-30,Not Protein Bar Almond Salted Caramel 45g,Barra proteica Not Protein almond salted 45 grs,2250.0,,2250.0,,,
2026-05-30,Not Protein Bar Berry Pie 45g,Barra proteica Not Protein barry pie 45 grs,2250.0,,2250.0,,,
2026-05-30,Not Protein Bar Chocolate Brownie 45g,Barra proteica Not Protein chocolate 45 grs,2250.0,,2250.0,,,
2026-05-30,Not Protein Bar Crunchy Chocolemon 35g,Barra proteíca Crunchy Chocolemon Notprotein 35 grs,1229.99,,1850.0,,,
2026-05-30,Not Protein Bar Crunchy Chocomaní 35g,Barra proteica NotProtein Crunchy Chocomani 35 grs,1229.99,,1850.0,,,
2026-05-30,Not Protein Bar Crunchy Netflix 35g,Barra De Proteina Notprotein bar Crunchy Netflix X 35 Grs Not Co,1229.99,,,,1300.0,
2026-05-30,Not Protein Bar Crunchy Popcorn 35g,Not Protein Bar Crunchy POPCORN 35g,,,1850.0,,,
2026-05-30,Not Salxicha 250g,Salchicha de planta Not Salxicha 5 uni,7475.0,,,,,
2026-05-30,Notebook Gadnic 14 Pulgadas Intel Celeron N4500 RAM 4GB SSD 128GB Cámara Frontal Con Soporte,Notebook Gadnic 14 Pulgadas Intel Celeron N4500 RAM 4GB SSD 128GB Cámara Frontal Con Soporte,394799.0,,,,,
2026-05-30,Notebook Samsung Galaxy Book4 15 6 Intel® Core™ i3 RAM 8 GB,Notebook Samsung Galaxy Book4 15 6 Intel® Core™ i3 RAM 8 GB,1798749.0,,,,,
2026-05-30,Notebook Samsung Galaxy Book4 15 6 Intel® Core™ i5 RAM 16 GB,Notebook Samsung Galaxy Book4 15 6 Intel® Core™ i5 RAM 16 GB,2250299.0,,,,,
2026-05-30,Notebook Samsung Galaxy Book4 15 6 Intel® Core™ i7 RAM 16 GB,Notebook Samsung Galaxy Book4 15 6 Intel® Core™ i7 RAM 16 GB,2607249.0,,,,,
2026-05-30,Pacl locion + crema Chill Not Boring GO TO BE,Pacl locion + crema Chill Not Boring GO TO BE,,,38374.99,,,
2026-05-30,Resaltador Sharpie S.Note Colores Varios,Resaltador Sharpie S.Note Colores Varios,,5154.0,,,,
2026-05-30,Set Chill Not Boring Go To Be body splash + crema corporal + shower gel.,Set Chill Not Boring Go To Be body splash + crema corporal + shower gel.,28781.25,,,,,
