fecha,producto_unificado,producto_representativo,carrefour,coope,coto,dia,disco,vea
2026-04-06,Medallon A Base De Vegetal X4 Not Burger 320g,Medallones Notco Not Burger Premium X4 320grs,9539.0,10265.0,,,6870.0,6660.0
2026-04-06,Medallon Not chicken burger flow pack x2 80 g.,Medallon Not chicken burger flow pack x2 80 g.,4629.0,4683.0,,,4650.0,4650.0
2026-04-06,Medallones Notco Not Burger X2 160grs,Medallones Notco Not Burger X2 160grs,3770.0,5693.0,,,6550.0,6300.0
2026-04-06,Mila con provenzal Notmila 110 grs,Mila con provenzal Notmila 110 grs,2966.0,,,,,
2026-04-06,Not Burger Parrillera 220g,Medallón Not burger parrillera 2 uni,6609.0,,,4554.0,4440.0,4170.0
2026-04-06,Not Burger XL 2x120g (240g),Medallones Notco Not Burger Xl Premium X2 240grs,8445.0,8484.0,,,5730.0,5460.0
2026-04-06,Not Burguer Quick 2 U De 65 Gr,Medallon NotBurger Quick NotCo 130 Gr.,2180.0,,,3500.0,3550.0,3550.0
2026-04-06,Not Chicken Burger Crispy 2x100g,Burger Crispy 2 Un X 100 Gr Not Chicken,3850.0,5981.0,,,6400.0,6050.0
2026-04-06,Not Chicken Mila 220g,Milanesa Not Chicken Mila 110 Gr X 2 U,3439.33,4027.1,,,3450.0,3450.0
2026-04-06,Not Chicken Mila con Semillas 220g,Mila con semillas NotChicken 110 grs,6309.0,,,,,
2026-04-06,Not Chicken Nuggets 300g,NotChicken Nuggets 300 Gr.,7630.0,8026.0,,5341.0,,4680.0
2026-04-06,Not Chicken Relleno Champis 240g,Chicken Crispy Rellena Champis X 240 Gr Not Chicken,6300.0,7981.0,,,3810.0,
2026-04-06,Not Chicken Relleno Espinaca 240g,Medallones Notco Not Chicken Crispy Rellenos Espinaca X2 240grs,6345.0,6765.0,,,6350.0,6350.0
2026-04-06,Not Chicken Spicy 250g,Bocaditos De Pollo Spicy Bites 250 Gr Not Chicken,,7582.0,,,8100.0,
2026-04-06,Not Chicken Sticks 300g,Nuggets Not chicken sticks 300 g.,7945.0,8026.0,,,5160.0,4920.0
2026-04-06,Not Chorixo 240g,Chorizo Vegano X 240 Gr Not Chorixo,7275.0,,,,10400.0,
2026-04-06,Not Mila 220g,Milanesas Notco Not Mila X2 220grs,,3525.2,,3174.0,,
2026-04-06,Not Mila Chicken 220g,NotMila Chicken 220 Gr.,,,,3564.45,,
2026-04-06,Not Mila con Semillas 220g,Mila con semillas NotMila 110 grs,5459.0,3953.6,,,,
2026-04-06,Not Milk Avena 1L,Bebida Vegetal Avena X 1 L Not Milk,,,,,6300.0,
2026-04-06,Not Milk Original 1L,Leche plant based Not Milk original tetra 1lt,3701.75,,,,,
2026-04-06,Not Protein Bar Almond Salted Caramel 45g,Barra proteica Not Protein almond salted 45 grs,1500.0,,,,,
2026-04-06,Not Protein Bar Berry Pie 45g,Barra proteica Not Protein barry pie 45 grs,1500.0,,,,,
2026-04-06,Not Protein Bar Chocolate Brownie 45g,Barra proteica Not Protein chocolate 45 grs,1500.0,,,,,
2026-04-06,Not Protein Bar Crunchy Chocolemon 35g,Barra proteica Crunchy chocolemon notprotein 35 grs,1850.0,,,,,
2026-04-06,Not Protein Bar Crunchy Chocomaní 35g,Barra proteica NotProtein crunchy chocomani 35 grs,1850.0,,,,,
2026-04-06,Not Protein Bar Crunchy Netflix 35g,Barra De Proteina Notprotein bar Crunchy Netflix X 35 Grs Not Co,1850.0,,,,1200.0,
2026-04-06,Not Salxicha 250g,Salchicha de planta Not Salxicha 5 uni,4289.25,,,,,
