fecha,producto_unificado,producto_representativo,carrefour,coope,coto,dia,disco,vea
2025-09-17,Hamburguesa Vegetal Soja Vegetalex 300g,Hamburguesa Vegetalex Soja 300 Gr,5515.0,5590.0,,,5700.0,4240.0
2025-09-17,Hamburguesa Vegetal Tradicional Vegetalex 226g,Burger 100 Vegetal 226 Gr Vegetalex,3776.5,6349.0,6359.0,5770.0,6500.0,4840.0
2025-09-17,Hot Dogs 100% Vegetal Vegetalex 225g,Alimento a base de vegetales Vegetalex hot dog x6.,5809.0,6349.0,6329.0,5810.0,6550.0,4880.0
2025-09-17,"Medallones Vegetales Calabaza, Avena y Chía Vegetalex 300g",Medallones De Calabaza Avena Y Chia Vegetalex 300g,3372.85,5590.0,2593.98,5200.0,,4320.0
2025-09-17,Medallones Vegetales Espinaca Vegetalex 300g,Medallones De Espinaca Vegetalex 300g,3372.85,5590.0,2593.98,5200.0,,4320.0
2025-09-17,Medallones Vegetales Legumbres y Quinoa Vegetalex 300g,Medallones De Legumbres Y Quinoa Vegetalex 300g,3372.85,5590.0,2593.98,,5800.0,4320.0
2025-09-17,Medallones Vegetales Verduras Vegetalex 300g,Medallones De Verduras Vegetalex 300g,3372.85,5590.0,2593.98,,5800.0,4320.0
2025-09-17,Medallón NotBurger Parrillera NotCo 220 Gr.,Medallón NotBurger Parrillera NotCo 220 Gr.,,,,4990.0,,
2025-09-17,Medallón NotBurger Quick NotCo 130 Gr.,Medallón NotBurger Quick NotCo 130 Gr.,,,,3085.0,,
2025-09-17,Milanesa de Soja Calabaza Vegetalex 340g,Milanesa Vegetalex Calabaza 340 Gr Vegetalex,2599.35,3292.5,4370.0,,4600.0,3400.0
2025-09-17,Milanesa de Soja Cebolla Vegetalex 340g,Milanesa Vegetalex Cebolla 340 Gr Vegetalex,4370.0,3292.5,4370.0,,4600.0,3400.0
2025-09-17,Milanesa de Soja Espinaca Vegetalex 340g,Milanesa Vegetalex Espinaca 340 Gr Vegetalex,3999.0,3292.5,3999.0,,,3400.0
2025-09-17,Milanesa de Soja Vegetalex Tradicional 340g,Milanesa Vegetalex Tradicional 340 Gr Vegetalex,3358.0,2992.5,4045.0,3650.0,4100.0,3040.0
2025-09-17,NotChicken Nuggets 300 Gr.,NotChicken Nuggets 300 Gr.,,,,7565.0,,
2025-09-17,NotMila Chicken 220 Gr.,NotMila Chicken 220 Gr.,,,,3515.0,,
2025-09-17,NotMila Crispy Rellena Espinaca 240 Gr.,NotMila Crispy Rellena Espinaca 240 Gr.,,,,5390.0,,
2025-09-17,NotMila Meat 220 Gr.,NotMila Meat 220 Gr.,,,,4220.0,,
2025-09-17,Nuggets 100% Vegetal Vegetalex 300g,Nuggets 100 Vegetal 300 Gr Vegetalex,6359.0,6349.0,6359.0,,6550.0,4880.0
2025-09-17,Snack de Arroz Sabor Queso Vegetalex 40g,Snack De Arroz Sabor Queso Vegetalex 40g,,,1586.0,,,
2025-09-17,Snack de Arroz con Chocolate Vegetalex 60g,Snack De Arroz Con Chocolate Vegetalex 60g,,,2290.0,,,
2025-09-17,Snack de Arroz y Quinoa Vegetalex 40g,Snack De Arroz Y Quinoa Vegetalex 40g,,,1586.0,,,
