fecha,producto_unificado,producto_representativo,carrefour,coope,coto,dia,disco,vea
2026-08-11,Alfajor Chocolate Felices Las Vacas 60g,Alfajor Felices Las Vacas de chocolate 60 g.,1985.0,,,,,
2026-08-11,Cremoso Vegano Felices Las Vacas 500g,Cremoso Base De Almendras Felices Las Vacas 500 Gr Felices Las Vacas,7849.0,7909.0,5886.75,,8600.0,
2026-08-11,Dulce de Almendras Colonial Felices Las Vacas 250g,Untable A Base De Almendras Felices Las Vacas Sabor Dulce De Leche 250grs,,2716.0,,,,
2026-08-11,Fetas Veganas Sabor Danbo Felices Las Vacas 200g,Fetas veganas Felices Las Vacas sabor danbo 200 g.,2885.0,,2163.75,,,
2026-08-11,Granola Coco y Cacao Felices Las Vacas 300g,Granola coco y cacao Felices las Vacas 300 grs,8000.0,,,,,
2026-08-11,Granola Frutos Secos Felices Las Vacas 300g,Granola frutos secos Felices las Vacas 300 grs,8000.0,,,,,
2026-08-11,Hummus Garbanzo Felices Las Vacas 220-230g,Hummus De Garbanzo Vegano Felices Las Vacas 220grs,3360.0,2290.0,,,,
2026-08-11,Medallón Soja Big Classic Felices Las Vacas 2uni,Medallón de soja Felices las Vacas big classic 2 uni,3379.0,,,,,
2026-08-11,Milanesa Arveja Sabor Carne Felices Las Vacas 2uni,Milanesa a base de arveja Felices las Vacas sabor carne 2 uni,4129.0,,,,,
2026-08-11,Muzzalmendra Vegana Felices Las Vacas 500g,Muzzalmendra 500 Gr Felices Las Vacas,7510.0,,5633.25,,8200.0,
2026-08-11,Nuggets de soja Felices las Vacas sabor pollo 300 grs,Nuggets de soja Felices las Vacas sabor pollo 300 grs,5445.0,,,,,
2026-08-11,Pasta Vegana Sabor Provolone Felices Las Vacas 250g,Queso Vegano FELICES LAS VACAS Provolone 250 Gr,,,4454.25,,,
2026-08-11,Postre Plant Based Chocolate Felices Las Vacas 125g,Postre plant ba de chocolate Felices las Vacas 125 g.,1779.0,1969.0,,,,
2026-08-11,Queso Almendra Oliva Muzzoliva Felices Las Vacas 500g,Queso Vegano Muzzoliva Felices Las Vacas 500g,9349.0,,7011.75,,,
2026-08-11,Queso Vegano Cheddar Fetas Felices Las Vacas 150g,Queso Vegano Cheddar En Fetas Felices Las Vacas 150g,2885.0,,2163.75,,,
2026-08-11,Queso Vegano Hebras Mix de Quesos Felices Las Vacas 150g,Queso En Hebras Sabor Mix Vegano Felices Las Vacas 150g,,,2943.75,,4200.0,
2026-08-11,Queso Vegano Hebras Reggianito Felices Las Vacas 150g,Queso Vegano En Hebras Reggianito Felices Las Vacas 150g,,,2943.75,,,
2026-08-11,Tofu Felices las Vacas 350g,Tofu Felices las Vacas 350g,,,7349.25,,,
2026-08-11,Untable Almendras Clásico Felices Las Vacas 200g,Producto Untable A Base De Almendras Felices Las Vacas Clásico 200grs,2955.0,2849.0,,,,
2026-08-11,Untable Almendras Finas Hierbas Felices Las Vacas 200g,Alim Base Alm Unt Felices Las Vacas F.hierbas 200g,3365.0,,,,2600.0,
2026-08-11,Untable Almendras Jamón Serrano Felices Las Vacas 200g,Producto Untable A Base De Almendras Felices Las Vacas Sabor Jamón Serrano 200grs,,2519.0,,,,
2026-08-11,Yogur Almendras Neutro Felices Las Vacas 170g,Jogurtti neutro base de almendras 170 g.,2249.0,,,,,
2026-08-11,Yogur Almendras Vainilla Felices Las Vacas 170g,Jogurtti vainilla base de almendras Felices las vacas 170 g.,2100.0,,,,,
2026-08-11,Yogur Plant Based Frutos Rojos Felices Las Vacas 125g,Yogur plant bas colchón de frutos de bosque Felices las Vacas 125 g.,1949.0,,,,,
