fecha,producto_unificado,producto_representativo,carrefour,coope,coto,dia,disco,vea
2026-07-16,Alimento A Base De Plantas Chicken Mila Not Chicken 220g,Alimento A Base De Plantas Chicken Mila Not Chicken 220g,,,4392.05,,,
2026-07-16,Alimento A Base De Plantas Milanesas Con Semillas Not Mila 220g,Alimento A Base De Plantas Milanesas Con Semillas Not Mila 220g,,,3835.0,,,
2026-07-16,Barra De Proteina Crunchy Chocomani X 35 Grs Notprotein bar,Barra De Proteina Crunchy Chocomani X 35 Grs Notprotein bar,,,,,2000.0,
2026-07-16,Barra De Proteinan bar Almond Salted X 45 Gr Notprotei,Barra De Proteinan bar Almond Salted X 45 Gr Notprotei,,,,,2450.0,2250.0
2026-07-16,Barra De Proteina bar Berry Pie X 45 Gr Notprotein,Barra De Proteina bar Berry Pie X 45 Gr Notprotein,,,,,2450.0,2250.0
2026-07-16,Barra De Proteina bar Chocolate X 45 Gr Notprotein,Barra De Proteina bar Chocolate X 45 Gr Notprotein,,,,,2450.0,2250.0
2026-07-16,Barra de Proteína Crunchy Sabor Popcorn 35 Grs Notprotein Bar,Barra de Proteína Crunchy Sabor Popcorn 35 Grs Notprotein Bar,,,,,2000.0,
2026-07-16,Barra proteica Not Protein almond salted 45 grs,Barra proteica Not Protein almond salted 45 grs,2250.0,,,,,
2026-07-16,Barra proteica Not Protein barry pie 45 grs,Barra proteica Not Protein barry pie 45 grs,2250.0,,,,,
2026-07-16,Barra proteica Not Protein chocolate 45 grs,Barra proteica Not Protein chocolate 45 grs,2250.0,,,,,
2026-07-16,Barra proteica NotProtein Crunchy Chocomani 35 grs,Barra proteica NotProtein Crunchy Chocomani 35 grs,1295.0,,,,,
2026-07-16,Barra proteíca Crunchy Chocolemon Notprotein 35 grs,Barra proteíca Crunchy Chocolemon Notprotein 35 grs,1295.0,,,,,
2026-07-16,Barra proteíca Notprotein Crunchy Netflix 35 grs,Barra proteíca Notprotein Crunchy Netflix 35 grs,1295.0,,,,,
2026-07-16,Bebida Vegetal Avena X 1 L Not Milk,Bebida Vegetal Avena X 1 L Not Milk,,,,,6300.0,
2026-07-16,Bebida Vegetal NOT MILK Original X 1 Lt,Bebida Vegetal NOT MILK Original X 1 Lt,,,3698.9,,,
2026-07-16,Bebida a base de avena NOT MILK 1L,Bebida a base de avena NOT MILK 1L,,,3698.9,,,
2026-07-16,Carne Vegana Sabor Tradicional Parrillera x 2 Un 220 Grs Notburguer,Carne Vegana Sabor Tradicional Parrillera x 2 Un 220 Grs Notburguer,,,,,8000.0,7450.0
