fecha,producto_unificado,producto_representativo,carrefour,coope,coto,dia,disco,vea
2025-09-04,Helado Crema Americana Pack 300 Gr Not Ice Cream Not Co,Helado Crema Americana Pack 300 Gr Not Ice Cream Not Co,,,,,10400.0,
2025-09-04,Medallon A Base De Vegetal X4 Not Burger 320g,Medallones Notco Not Burger Premium X4 320grs,,9050.0,,,6402.5,5915.0
2025-09-04,Medallon Not chicken burger flow pack x2 80 g.,Not Chicken Burger 2 Un X 80 Gr Not Chicken,,3031.0,,,4800.0,4400.0
2025-09-04,Medallon Notchicken Burger 160g (2u),Medallon Notchicken Burger 160g (2u),,,2781.35,,,
2025-09-04,Medallon Notchicken Burger Crispy 200g (2u),Medallon Notchicken Burger Crispy 200g (2u),,,3613.35,,,
2025-09-04,Medallones Notco Not Burger X2 160grs,Medallones Notco Not Burger X2 160grs,,5020.0,,,3607.5,3315.0
2025-09-04,Medallón NotBurger Parrillera NotCo 220 Gr.,Medallón NotBurger Parrillera NotCo 220 Gr.,,,,4990.0,,
2025-09-04,Medallón NotBurger Quick NotCo 130 Gr.,Medallón NotBurger Quick NotCo 130 Gr.,,,,3085.0,,
2025-09-04,Medallón Notburger Notco 160g (2u),Medallón Notburger Notco 160g (2u),,,3240.25,,,
2025-09-04,Medallón Notburger Notco 320g (4u),Medallón Notburger Notco 320g (4u),,,5849.35,,,
2025-09-04,Medallón Notburger Parrillera Notco 220g (2u),Medallón Notburger Parrillera Notco 220g (2u),,,4072.25,,,
2025-09-04,Medallón Notburger Quick Notco 130g (2u),Medallón Notburger Quick Notco 130g (2u),,,2007.85,,,
2025-09-04,Medallón Xl Notburger Notco 240g (2u),Medallón Xl Notburger Notco 240g (2u),,,4841.85,,,
2025-09-04,Not Burger Parrillera 220g,Medallones Notco Burger Estilo Parrillera Congelados X2 110grs,,6820.0,,,4517.5,4160.0
2025-09-04,Not Burger XL 2x120g (240g),Medallones Notco Not Burger Xl Premium X2 240grs,,7480.0,,,8250.0,7600.0
2025-09-04,Not Burguer Quick 2 U De 65 Gr,Medallones Notco Notburger Quick Sabor Carne X2 130grs,,3250.0,,,3350.0,3100.0
2025-09-04,Not Cheese Bastoncitos 300g,Alimento A Base De Plantas Bastoncitos Not Cheese 300g,,,4433.0,,7500.0,
2025-09-04,Not Cheese Cheddar 140g,Notcheese Cheddar Notco 140 Gr.,,,,1990.0,,
2025-09-04,Not Cheese Dambo 140g,Notcheese Dambo Notco 140 Gr.,,,,1990.0,,
2025-09-04,Not Cheese Mozzarella 250g,Producto A Base De Plantas Notcheese Sabor Mozzarella 250grs,,4200.0,,,,
2025-09-04,Not Chicken Burger Crispy 2x100g,Burger Crispy 2 Un X 100 Gr Not Chicken,,3871.0,,,6200.0,5700.0
2025-09-04,Not Chicken Mila 220g,Milanesa Not Chicken Mila 110 Gr X 2 U,,3423.0,,,5300.0,4900.0
2025-09-04,Not Chicken Mila con Semillas 220g,Notchicken Mila Notco Con Semillas 220grs,,3920.0,,,,
2025-09-04,Not Chicken Nuggets 300g,Nuggets 300 Gr Not Chicken,,5194.0,,,5670.0,5250.0
2025-09-04,Not Chicken Relleno Champis 240g,Chicken Crispy Rellena Champis X 240 Gr Not Chicken,,,,,5650.0,
2025-09-04,Not Chicken Relleno Espinaca 240g,Medallones Notco Not Chicken Crispy Rellenos Espinaca X2 0.24kgs,,4025.0,,,5950.0,5500.0
2025-09-04,Not Chicken Relleno Napolitana 240g,Medallones Notco Not Chicken Crispy Rellenas Napolitanas X2 0.24kgs,,4025.0,,,5950.0,5500.0
2025-09-04,Not Chicken Spicy 250g,Bocaditos De Pollo Spicy Bites 250 Gr Not Chicken,,4907.0,,,5460.0,
2025-09-04,Not Chicken Sticks 300g,Nuggets Notco Not Chicken Sticks Con Hierbas Congelados 300grs,,5194.0,,,8000.0,7400.0
2025-09-04,Not Chorixo 240g,Chorizo Vegano X 240 Gr Not Chorixo,,7600.0,,,8100.0,
2025-09-04,Not Cream Cheese 210g,Queso Crema Not Cream 210 Gr.,,,,4420.0,,
2025-09-04,Not Ice Cream Chocolate Chip 100g,Helado Chocolate Chips 100 Gr Not Icecream,,,,,3050.0,2800.0
2025-09-04,Not Ice Cream Chocolate Chip 330g,Helado Chocolate Chip NOT ICE CREAM 330 Grm,,,5395.0,,,8400.0
2025-09-04,Not Ice Cream Cookies & Cream 330g,Helado Cookies And Cream 330 Gr Not Icecream,,,5395.0,,9100.0,8400.0
2025-09-04,Not Ice Cream Dulce de Leche 330g,Helado Super Dulce De Leche 330 Gr Not Icecream,,,5395.0,,,8400.0
2025-09-04,Not Ice Cream Frutillas Crema 330g,Helado Frutillas Con Crema 330 Gr Not Icecream,,,,,,8400.0
2025-09-04,Not Ice Cream Paleta Chocolate Blanco 4x240g,Paletas Heladas De Chocolate Blanco Not Icecream 4 X 240 Gr,,,5918.25,,,
2025-09-04,Not Ice Cream Paleta Crema Americana 4x240g,Paletas Heladas Crema Americana 4 Un X 240 Gr Not Icecream®,,,5918.25,,10050.0,
2025-09-04,Not Ice Cream Tableta Menta 6x300g,Tabletas Heladas Menta 300 Gr Not Icecream,,,,,10400.0,
2025-09-04,Not Mila 220g,Milanesas Notco Not Mila X2 220grs,,4280.0,,,,
