fecha,producto,carrefour,coope,coto,dia,disco,vea
2026-04-21,Barra proteica Crunchy chocolemon notprotein 35 grs,"$ 1.233,33",,,,,
2026-04-21,Barra proteica Not Protein almond salted 45 grs,"$ 2.250,00",,,,,
2026-04-21,Barra proteica Not Protein barry pie 45 grs,"$ 2.250,00",,,,,
2026-04-21,Barra proteica Not Protein chocolate 45 grs,"$ 2.250,00",,,,,
2026-04-21,Barra proteica NotProtein crunchy chocomani 35 grs,"$ 1.233,33",,,,,
2026-04-21,Barra proteica Notprotein crunchy netflix 35 grs,"$ 1.233,33",,,,,
2026-04-21,Bebida Vegetal Sabor Avena 1 Lts Not Milk,,,,,$6.300,
2026-04-21,Body Splash Go To Be Chill Not Boring 250 ml,"$ 18.599,00",,,,,
2026-04-21,Burger Crispy 2 Un X 100 Gr Not Chicken,,,,,$6.400,$6.050
2026-04-21,Chorizo a base de planta NotChorixo 240 grs,"$ 7.356,75",,,,,
2026-04-21,Crema corporal Go To Be Chill Not Boring 340 ml,"$ 9.865,00",,,,,
2026-04-21,Crema corporal Go To Be manteca de karité Chill Not Boring 240 ml,"$ 15.329,00",,,,,
2026-04-21,Leche plant based Not Milk original tetra 1lt,"$ 5.695,00",,,,,
2026-04-21,Medallon Not chicken burger flow pack x2 80 g.,"$ 3.008,85",,,,,
2026-04-21,Medallon NotBurger Quick NotCo 130 Gr.,,,,$ 3.500,,
2026-04-21,Medallones Notco Not Burger X2 160grs,,"$$5.693,00",,,,
2026-04-21,Medallones Notco Not Burger Xl Premium X2 240grs,,"$$8.484,00",,,,
2026-04-21,Medallones Notco Not Chicken Crispy Rellenos Espinaca X2 240grs,,"$$6.765,00",,,,
2026-04-21,Medallones Notco Not Chicken Rellenos Champis X2 120grs,,"$$7.981,00",,,,
2026-04-21,Medallón Not burger parrillera 2 uni,"$ 4.614,35",,,,,
2026-04-21,Medallón Not burger premium XL flow pack 2 uni,"$ 8.445,00",,,,,
2026-04-21,Medallón Not burger premium flow pack 2 uni,"$ 5.655,00",,,,,
2026-04-21,Medallón Not burger premium flow pack 4 uni,"$ 6.633,25",,,,,
2026-04-21,Medallón Not burger quick flow pack 2 uni,"$ 3.500,00",,,,,
2026-04-21,Medallón NotBurger Parrillera NotCo 220 Gr.,,,,$ 7.100,,
2026-04-21,Medallón crispy Not chicken burger flowpack x2 100 g.,"$ 5.999,00",,,,,
2026-04-21,Medallón relleno champis NotChicken 240 grs,"$ 4.124,25",,,,,
2026-04-21,Medallón relleno espinaca Not chicken 240 g.,"$ 6.345,00",,,,,
2026-04-21,Mila con provenzal Notmila 110 grs,"$ 2.891,85",,,,,
2026-04-21,Mila con semillas NotChicken 110 grs,"$ 6.309,00",,,,,
2026-04-21,Mila con semillas NotMila 110 grs,"$ 5.459,00",,,,,
2026-04-21,Milanesa Not Chicken Mila 110 Gr X 2 U,,,,,$5.750,
2026-04-21,Milanesas Notco Not Mila X2 220grs,,"$$5.036,00",,,,
2026-04-21,Not Chicken Burger 2 Un X 80 Gr Not Chicken,,,,,$4.900,$4.650
2026-04-21,Not Chicken Crispy The Not Co Rellena Espinaca 240 Gr,,,,,$6.750,$6.350
2026-04-21,NotChicken Nuggets 300 Gr.,,,,$ 7.950,,
2026-04-21,NotChickenMila 2.0 220 g.,"$ 5.739,00",,,,,
2026-04-21,NotMila Chicken 220 Gr.,,,,$ 4.500,,
2026-04-21,NotMila Meat 220 Gr.,,,,$ 4.960,,
2026-04-21,Notchicken Burger Crispy X2 200grs,,"$$5.981,00",,,,
2026-04-21,Notebook Gadnic 14 Pulgadas Intel Celeron N4020 RAM 4GB SSD 128GB Cámara Frontal,"$ 359.999,00",,,,,
2026-04-21,Notebook Gadnic 14 Pulgadas Intel Celeron N4500 RAM 4GB SSD 128GB Cámara Frontal Con Soporte,"$ 324.899,00",,,,,
2026-04-21,"Notebook Samsung Galaxy Book 3 15,6"" i3 8gb Ram 256gb 120hz Silver","$ 952.349,00",,,,,
2026-04-21,Notebook Samsung Galaxy Book4 15 6 Intel® Core™ i3 RAM 8 GB,"$ 1.405.649,00",,,,,
2026-04-21,Notebook Samsung Galaxy Book4 15 6 Intel® Core™ i5 RAM 16 GB,"$ 1.715.999,00",,,,,
2026-04-21,Notebook Samsung Galaxy Book4 15 6 Intel® Core™ i7 RAM 16 GB,"$ 2.099.849,00",,,,,
2026-04-21,Notmila Notco Con Semillas 220grs,,"$$5.648,00",,,,
2026-04-21,Nuggets Not chicken en bolsa 300 g.,"$ 4.959,50",,,,,
2026-04-21,Nuggets Not chicken sticks 300 g.,"$ 7.945,00",,,,,
2026-04-21,Nuggets Notco Not Chicken Sticks Con Hierbas Congelados 300grs,,"$$8.026,00",,,,
2026-04-21,Nuggets Sabor Tradicional Vegano x 15 Un 300 Grs Not Chicken,,,,,,$7.800
2026-04-21,Rebozado Sabor Champis Rellena x 2 Un 240 Grs Not Chicken,,,,,$6.750,
2026-04-21,Resaltador Sharpie S.Note Colores Varios,,"$$5.154,00",,,,
2026-04-21,Salchicha de planta Not Salxicha 5 uni,"$ 7.475,00",,,,,
2026-04-21,Set Chill Not Boring Go To Be body splash + crema corporal + shower gel,"$ 37.989,00",,,,,
2026-04-21,Sticks Sabor Tradicional Carne Vegana x 15 Un 300 Grs Not Chicken,,,,,$8.600,
