fecha,producto,carrefour,coope,coto,dia,disco,vea
2025-12-06,Alimento a base de vegetales Vegetalex hot dog x6.,"$ 6.935,00",,,,,
2025-12-06,Burger 100 Vegetal 226 Gr Vegetalex,,,,,$4.740,"$5.512,5"
2025-12-06,Burger De Origen Vegetal Vegetalex 226g,,,"$7.079,00",,,
2025-12-06,Formados De Vegetales Vegetalex Tipo Hot Dogs X6 225grs,,"$$6.999,00",,,,
2025-12-06,Hamburguesa De Soja Vegetalex Tradicional 226 Gr.,,,,$ 7.080,,
2025-12-06,Hamburguesa Vegetalex Soja 300 Gr,,,,,$4.230,"$4.912,5"
2025-12-06,Hamburguesa de soja Vegetalex 4 u.,"$ 6.179,00",,,,,
2025-12-06,Hamburguesas De Soja Vegetalex X4 300grs,,"$$6.249,00",,,,
2025-12-06,Hot Dogs 100 Vegetal 225 Gr Vegetalex,,,,,$4.740,"$5.512,5"
2025-12-06,Hot Dogs De Origen Vegetal Vegetalex 225g,,,"$7.079,00",,,
2025-12-06,Hot Dogs Vegetalex 100% Vegetal 225 Gr.,,,,$ 7.080,,
2025-12-06,Medallon NotBurger Quick NotCo 130 Gr.,,,,"$ 2.122,25",,
2025-12-06,Medallones De Calabaza Avena Y Chia Vegetalex 300g,,,"$6.322,00",,,
2025-12-06,Medallones De Calabaza Vegetalex Con Avena Y Chía X4 300grs,,"$$6.249,00",,,,
2025-12-06,Medallones De Espinaca Vegetalex 300g,,,"$6.322,00",,,
2025-12-06,Medallones De Espinaca Vegetalex X4 300grs,,"$$6.249,00",,,,
2025-12-06,Medallones De Legumbres Y Quinoa Vegetalex 300g,,,"$6.322,00",,,
2025-12-06,Medallones De Legumbres Y Quinoa Vegetalex X4 300grs,,"$$6.249,00",,,,
2025-12-06,Medallones De Verduras Vegetalex 300g,,,"$6.322,00",,,
2025-12-06,Medallones De Verduras Vegetalex X4 300grs,,"$$6.249,00",,,,
2025-12-06,Medallones Vegetales VEGETALÉX 4 Uni X 75 Gr Soja,,,"$6.322,00",,,
2025-12-06,Medallón Calabaza 300 Gr Vegetalex,,,,,$4.230,"$4.912,5"
2025-12-06,Medallón Espinaca 300 Gr Vegetalex,,,,,$4.230,"$4.912,5"
2025-12-06,Medallón Legumbres 300 Gr Vegetalex,,,,,$4.230,"$4.912,5"
2025-12-06,Medallón NotBurger Parrillera NotCo 220 Gr.,,,,"$ 4.309,50",,
