fecha,producto,carrefour,coope,coto,dia,disco,vea
2026-01-06,Alimento A Base De Plantas Chicken Mila Not Chicken 220g,,,"$5.685,00",,,
2026-01-06,Alimento A Base De Plantas Milanesas Con Semillas Not Mila 220g,,,"$4.919,00",,,
2026-01-06,Barra De Proteina Notprotein bar Crunchy Netflix X 35 Grs Not Co,,,,,$1.950,
2026-01-06,Barra proteica Not Protein almond salted 45 grs,"$ 1.406,67",,,,,
2026-01-06,Barra proteica Not Protein barry pie 45 grs,"$ 1.406,67",,,,,
2026-01-06,Barra proteica Not Protein chocolate 45 grs,"$ 1.406,67",,,,,
2026-01-06,Barra proteica NotProtein crunchy chocomani 35 grs,"$ 1.750,00",,,,,
2026-01-06,Barra proteica Notprotein crunchy netflix 35 grs,"$ 1.750,00",,,,,
2026-01-06,Bebida Vegetal Avena X 1 L Not Milk,,,,,$5.750,
2026-01-06,Bebida Vegetal Original X 1 L Not Milk,,,,,$5.750,
2026-01-06,Bocadito plant based spicy bites Not Chicken 250 g.,"$ 7.319,00",,,,,
2026-01-06,Chicken Crispy Rellena Champis X 240 Gr Not Chicken,,,,,$6.300,
2026-01-06,Chorizo a base de planta NotChorixo 240 grs,"$ 8.650,00",,,,,
2026-01-06,Helado Vegetal Cookies Y Cream Not Ice 330g,,,"$8.299,00",,,
2026-01-06,Leche plant based Not Milk original tetra 1lt,"$ 3.640,00",,,,,
2026-01-06,Medallon Not chicken burger flow pack x2 80 g.,"$ 4.455,00",,,,,
2026-01-06,Medallon NotBurger Quick NotCo 130 Gr.,,,,$ 3.270,,
2026-01-06,Medallon Notchicken Burger 160g (2u),,,"$4.454,00",,,
2026-01-06,Medallon Notchicken Burger Crispy 200g (2u),,,"$5.775,00",,,
2026-01-06,Medallones Notco Not Chicken Crispy Rellenas Napolitanas X2 0.24kgs,,"$$6.095,00",,,,
2026-01-06,Medallón Not burger parrillera 2 uni,"$ 6.609,00",,,,,
2026-01-06,Medallón Not burger premium XL flow pack 2 uni,"$ 7.895,00",,,,,
2026-01-06,Medallón Not burger premium flow pack 2 uni,"$ 3.379,33",,,,,
2026-01-06,Medallón Not burger premium flow pack 4 uni,"$ 9.539,00",,,,,
2026-01-06,Medallón Not burger quick flow pack 2 uni,"$ 2.180,00",,,,,
2026-01-06,Medallón Not chicken rellena flow pack 2 uni,"$ 5.715,00",,,,,
2026-01-06,Medallón NotBurger Parrillera NotCo 220 Gr.,,,,$ 3.978,,
