fecha,producto,carrefour,coope,coto,dia,disco,vea
2026-01-04,Alimento A Base De Plantas Chicken Mila Not Chicken 220g,,,"$5.685,00",,,
2026-01-04,Alimento A Base De Plantas Milanesas Con Semillas Not Mila 220g,,,"$4.919,00",,,
2026-01-04,Barra De Proteina Notprotein bar Crunchy Netflix X 35 Grs Not Co,,,,,$1.300,
2026-01-04,Barra proteica Not Protein almond salted 45 grs,"$ 2.110,00",,,,,
2026-01-04,Barra proteica Not Protein barry pie 45 grs,"$ 2.110,00",,,,,
2026-01-04,Barra proteica Not Protein chocolate 45 grs,"$ 2.110,00",,,,,
2026-01-04,Barra proteica NotProtein crunchy chocomani 35 grs,"$ 1.166,67",,,,,
2026-01-04,Barra proteica Notprotein crunchy netflix 35 grs,"$ 1.166,67",,,,,
2026-01-04,Bebida Vegetal Avena X 1 L Not Milk,,,,,"$3.737,5",
2026-01-04,Bebida Vegetal Original X 1 L Not Milk,,,,,"$3.737,5",
2026-01-04,Bocadito plant based spicy bites Not Chicken 250 g.,"$ 7.319,00",,,,,
2026-01-04,Chicken Crispy Rellena Champis X 240 Gr Not Chicken,,,,,$4.095,
2026-01-04,Chorizo a base de planta NotChorixo 240 grs,"$ 6.487,50",,,,,
2026-01-04,Helado Vegetal Cookies Y Cream Not Ice 330g,,,"$8.299,00",,,
2026-01-04,Leche plant based Not Milk original tetra 1lt,"$ 5.600,00",,,,,
2026-01-04,Medallon Not chicken burger flow pack x2 80 g.,"$ 2.895,75",,,,,
2026-01-04,Medallon NotBurger Quick NotCo 130 Gr.,,,,$ 3.270,,
2026-01-04,Medallon Notchicken Burger 160g (2u),,,"$4.454,00",,,
2026-01-04,Medallon Notchicken Burger Crispy 200g (2u),,,"$5.775,00",,,
2026-01-04,Medallones Notco Not Chicken Crispy Rellenas Napolitanas X2 0.24kgs,,"$$6.095,00",,,,
2026-01-04,Medallón Not burger parrillera 2 uni,"$ 4.295,85",,,,,
2026-01-04,Medallón Not burger premium XL flow pack 2 uni,"$ 7.895,00",,,,,
2026-01-04,Medallón Not burger premium flow pack 2 uni,"$ 5.069,00",,,,,
2026-01-04,Medallón Not burger premium flow pack 4 uni,"$ 6.200,35",,,,,
2026-01-04,Medallón Not burger quick flow pack 2 uni,"$ 3.270,00",,,,,
2026-01-04,Medallón Not chicken rellena flow pack 2 uni,"$ 5.715,00",,,,,
2026-01-04,Medallón NotBurger Parrillera NotCo 220 Gr.,,,,$ 3.978,,
2026-01-04,Medallón Notburger Notco 160g (2u),,,"$5.285,00",,,
2026-01-04,Medallón Notburger Notco 320g (4u),,,"$9.539,00",,,
2026-01-04,Medallón Notburger Parrillera Notco 220g (2u),,,"$6.639,00",,,
2026-01-04,Medallón Notburger Quick Notco 130g (2u),,,"$3.274,00",,,
2026-01-04,Medallón The Not Co Premium Not Burger 160 Gr X 2 U,,,,,$5.850,$5.400
2026-01-04,Medallón The Not Co Premium Not Burger 240 Gr X 2 U,,,,,$8.750,
2026-01-04,Medallón Xl Notburger Notco 240g (2u),,,"$7.895,00",,,
2026-01-04,Medallón crispy Not chicken burger flowpack x2 100 g.,"$ 5.775,00",,,,,
2026-01-04,Medallón relleno champis NotChicken 240 grs,"$ 3.714,75",,,,,
2026-01-04,Medallón relleno espinaca Not chicken 240 g.,"$ 5.710,00",,,,,
2026-01-04,Mila con provenzal Notmila 110 grs,"$ 4.449,00",,,,,
2026-01-04,Mila con semillas NotChicken 110 grs,"$ 5.685,00",,,,,
