fecha,producto,carrefour,coope,coto,dia,disco,vea
2026-05-07,Barra proteica Crunchy chocolemon notprotein 35 grs,"$ 1.850,00",,,,,
2026-05-07,Barra proteica Not Protein almond salted 45 grs,"$ 1.462,50",,,,,
2026-05-07,Barra proteica Not Protein barry pie 45 grs,"$ 1.462,50",,,,,
2026-05-07,Barra proteica Not Protein chocolate 45 grs,"$ 1.462,50",,,,,
2026-05-07,Barra proteica NotProtein crunchy chocomani 35 grs,"$ 1.850,00",,,,,
2026-05-07,Barra proteica Notprotein crunchy netflix 35 grs,"$ 1.850,00",,,,,
2026-05-07,Bebida Vegetal Avena X 1 L Not Milk,,,,,$6.300,
2026-05-07,Body Splash Go To Be Chill Not Boring 250 ml,"$ 18.599,00",,,,,
2026-05-07,Burger Crispy 2 Un X 100 Gr Not Chicken,,,,,$6.400,
2026-05-07,Chorizo Vegano Congelado x 4 Un 240 Grs Not Chorixo,,,,,$6.760,
2026-05-07,Chorizo a base de planta NotChorixo 240 grs,"$ 7.356,75",,,,,
2026-05-07,Crema corporal Go To Be Chill Not Boring 340 ml,"$ 9.865,00",,,,,
2026-05-07,Crema corporal Go To Be manteca de karité Chill Not Boring 240 ml,"$ 15.329,00",,,,,
2026-05-07,Formados Notchicken Spicy Bit Con Salsa Tabasco 250grs,,"$$7.582,00",,,,
2026-05-07,Leche de avena Not Milk tetra 1 lt,"$ 3.701,75",,,,,
2026-05-07,Leche plant based Not Milk original tetra 1lt,"$ 3.701,75",,,,,
2026-05-07,Medallon Not chicken burger flow pack x2 80 g.,"$ 4.629,00",,,,,
2026-05-07,Medallon NotBurger Quick NotCo 130 Gr.,,,,$ 3.500,,
2026-05-07,Medallones Notco Not Burger X2 160grs,,"$$3.700,45",,,,
2026-05-07,Medallones Notco Not Burger Xl Premium X2 240grs,,"$$5.514,60",,,,
2026-05-07,Medallones Notco Not Chicken Crispy Rellenos Espinaca X2 240grs,,"$$6.765,00",,,,
2026-05-07,Medallones Notco Not Chicken Rellenos Champis X2 120grs,,"$$7.981,00",,,,
2026-05-07,Medallón Not burger parrillera 2 uni,"$ 7.099,00",,,,,
2026-05-07,Medallón Not burger premium XL flow pack 2 uni,"$ 8.445,00",,,,,
2026-05-07,Medallón Not burger premium flow pack 2 uni,"$ 5.655,00",,,,,
2026-05-07,Medallón Not burger premium flow pack 4 uni,"$ 10.205,00",,,,,
2026-05-07,Medallón Not burger quick flow pack 2 uni,"$ 3.500,00",,,,,
2026-05-07,Medallón NotBurger Parrillera NotCo 220 Gr.,,,,$ 4.950,,
2026-05-07,Medallón crispy Not chicken burger flowpack x2 100 g.,"$ 3.899,00",,,,,
2026-05-07,Medallón relleno champis NotChicken 240 grs,"$ 6.345,00",,,,,
2026-05-07,Medallón relleno espinaca Not chicken 240 g.,"$ 4.124,25",,,,,
2026-05-07,Mila con provenzal Notmila 110 grs,"$ 3.185,00",,,,,
2026-05-07,Mila con semillas NotChicken 110 grs,"$ 4.100,85",,,,,
2026-05-07,Mila con semillas NotMila 110 grs,"$ 3.548,35",,,,,
2026-05-07,Milanesas Notco Not Chicken Mila X2 220grs,,"$$3.739,45",,,,
2026-05-07,Milanesas Notco Not Mila X2 220grs,,"$$3.273,40",,,,
2026-05-07,Not Burguer Quick 2 U De 65 Gr,,,,,$2.405,
2026-05-07,Not Chicken Burger 2 Un X 80 Gr Not Chicken,,,,,$4.900,$4.650
2026-05-07,Not Chicken Crispy The Not Co Rellena Espinaca 240 Gr,,,,,$6.750,$6.350
2026-05-07,NotChicken Nuggets 300 Gr.,,,,$ 7.945,,
2026-05-07,NotChickenMila 2.0 220 g.,"$ 3.730,35",,,,,
2026-05-07,NotMila Chicken 220 Gr.,,,,$ 5.740,,
2026-05-07,NotMila Meat 220 Gr.,,,,$ 4.960,,
2026-05-07,Notebook Gadnic 14 Pulgadas Intel Celeron N4500 RAM 4GB SSD 128GB Cámara Frontal Con Soporte,"$ 347.499,00",,,,,
2026-05-07,"Notebook Samsung Galaxy Book 3 15,6"" i3 8gb Ram 256gb 120hz Silver","$ 1.154.099,00",,,,,
2026-05-07,Notebook Samsung Galaxy Book4 15 6 Intel® Core™ i3 RAM 8 GB,"$ 1.658.499,00",,,,,
2026-05-07,Notebook Samsung Galaxy Book4 15 6 Intel® Core™ i5 RAM 16 GB,"$ 1.971.149,00",,,,,
2026-05-07,Notebook Samsung Galaxy Book4 15 6 Intel® Core™ i7 RAM 16 GB,"$ 2.342.149,00",,,,,
2026-05-07,Notmila Notco Con Semillas 220grs,,"$$3.671,20",,,,
2026-05-07,Nuggets Not chicken en bolsa 300 g.,"$ 7.945,00",,,,,
2026-05-07,Nuggets Not chicken sticks 300 g.,"$ 5.164,25",,,,,
2026-05-07,Nuggets Notchicken Notco 0.3kgs,,"$$8.026,00",,,,
2026-05-07,Nuggets Notco Not Chicken Sticks Con Hierbas Congelados 300grs,,"$$8.026,00",,,,
2026-05-07,Nuggets Sabor Tradicional Vegano x 15 Un 300 Grs Not Chicken,,,,,$8.450,
2026-05-07,Rebozado Sabor Champis Rellena x 2 Un 240 Grs Not Chicken,,,,,$6.750,
2026-05-07,Resaltador Sharpie S.Note Colores Varios,,"$$5.154,00",,,,
2026-05-07,Salchicha de planta Not Salxicha 5 uni,"$ 4.858,75",,,,,
2026-05-07,Set Chill Not Boring Go To Be body splash + crema corporal + shower gel,"$ 38.375,00",,,,,
2026-05-07,Sticks Sabor Tradicional Carne Vegana x 15 Un 300 Grs Not Chicken,,,,,$8.600,
