fecha,producto,carrefour,coope,coto,dia,disco,vea
2026-05-29,Alfajor Felices Las Vacas de maní 60 g.,"$ 1.765,00",,,,,
2026-05-29,Alfajor de chocolate blanco Felices las Vacas 60 grs,"$ 1.969,00",,,,,
2026-05-29,Alfajor de maicena Felices Las Vacas 60 grs,"$ 1.209,00",,,,,
2026-05-29,Alfajor de membrillo Felices las Vacas 60 grs,"$ 1.725,00",,,,,
2026-05-29,Alfajor de pistacho Felices las Vacas 60 grs,"$ 4.489,00",,,,,
2026-05-29,Alim Base Alm Unt Felices Las Vacas F.hierbas 200g,,,,,$2.600,
2026-05-29,Bocadito de coco y datiles Felices las Vacas 22 grs,"$ 1.320,00",,,,,
2026-05-29,Bocadito de maní y datiles Felices las Vacas 22 grs,"$ 1.320,00",,,,,
2026-05-29,Bocaditos Felices las Vacas de pistacho con chocolate 22 grs,"$ 3.569,00",,,,,
2026-05-29,Bombón Felices Las Vacas relleno 48 g.,"$ 1.429,00",,,,,
2026-05-29,Cremoso Base De Almendras Felices Las Vacas 500 Gr Felices Las Vacas,,,,,$8.600,
2026-05-29,Cremoso vegano Felices Las Vacas 500 g.,"$ 6.200,00",,,,,
2026-05-29,Fetas veganas Felices Las Vacas sabor danbo 200 g.,"$ 2.200,00",,,,,
2026-05-29,Hummus De Garbanzo Vegano Felices Las Vacas 220grs,,"$$2.290,00",,,,
2026-05-29,Jogurtti neutro base de almendras 170 g.,"$ 2.179,00",,,,,
2026-05-29,Jogurtti vainilla base de almendras Felices las vacas 170 g.,"$ 2.039,00",,,,,
2026-05-29,Medallón de arveja Felices las Vacas chickenvil party 2 uni,"$ 3.209,00",,,,,
2026-05-29,Medallón de arveja Felices las Vacas karnevil party 2 uni,"$ 2.645,00",,,,,
2026-05-29,Medallón de soja Felices las Vacas big classic 2 uni,"$ 3.285,00",,,,,
2026-05-29,Muzzalmendra 500 Gr Felices Las Vacas,,,,,$8.200,
2026-05-29,Muzzalmendra vegana Felices Las Vacas 500 g.,"$ 5.990,00",,,,,
2026-05-29,Pepas de membirllo Felices las Vacas 300 grs,"$ 3.099,00",,,,,
2026-05-29,Postre plant ba de chocolate Felices las Vacas 125 g.,"$ 1.729,00",,,,,
2026-05-29,Postre plant bas de dulce de leche Felices las Vacas 125 g.,"$ 1.729,00",,,,,
2026-05-29,Postrecito Felices Las Vacas Sabor Chocolate 125grs,,"$$1.790,00",,,,
2026-05-29,Postrecito Felices Las Vacas Sabor Dulce De Leche 125grs,,"$$1.569,00",,,,
2026-05-29,Postrecito Sabor Chocolate Felices Las Vacas 125 Grs,,,,,$2.000,
2026-05-29,Producto Untable A Base De Almendras Felices Las Vacas Clásico 200grs,,"$$2.590,00",,,,
2026-05-29,Producto Untable A Base De Almendras Felices Las Vacas Sabor Cheddar 200grs,,"$$2.590,00",,,,
2026-05-29,Producto Untable A Base De Almendras Felices Las Vacas Sabor Jamón Serrano 200grs,,"$$2.290,00",,,,
2026-05-29,Producto Vegetal Cremoso Felices Las Vacas Cilindro 500grs,,"$$7.190,00",,,,
2026-05-29,Queso En Hebras Sabor Mix Vegano Felices Las Vacas 150g,,,,,$4.200,
2026-05-29,Queso Untable de Almendras Premium Sabor Tradicional 200 Grs Felices Las Vacas,,,,,$3.450,
2026-05-29,Queso Vegano Cheddar En Fetas Felices Las Vacas 150g,,,"$2.885,00",,,
2026-05-29,Queso Vegano Danbo En Fetas Felices Las Vacas 150g,,,"$2.885,00",,,
2026-05-29,Queso Vegano En Hebras Mix De Quesos Felices Las Vacas 150g,,,"$3.925,00",,,
2026-05-29,Queso Vegano En Hebras Reggianito Felices Las Vacas 150g,,,"$3.925,00",,,
2026-05-29,Queso Vegano FELICES LAS VACAS Cremoso Felices 500 Gr,,,"$7.849,00",,,
2026-05-29,Queso Vegano FELICES LAS VACAS Mozzarella 500 Gr,,,"$7.511,00",,,
2026-05-29,Queso Vegano FELICES LAS VACAS Provolone 250 Gr,,,"$5.939,00",,,
2026-05-29,Queso Vegano Muzzoliva Felices Las Vacas 500g,,,"$9.349,00",,,
2026-05-29,Queso cheddar en fetas Felices las Vacas 150 g.,"$ 2.200,00",,,,,
2026-05-29,Queso de almendra con oliva muzzoliva Felices las Vacas 500 grs,"$ 6.700,00",,,,,
2026-05-29,Untabla clásico cremoso Felices las vacas 200 g.,"$ 2.869,00",,,,,
2026-05-29,Untable A Base De Almendras Felices Las Vacas Sabor Dulce De Leche 250grs,,"$$2.469,00",,,,
2026-05-29,Untable fantastique finas hierbas Felices las vacas 200 g.,"$ 3.269,00",,,,,
2026-05-29,Yogur plant bas colchón de frutos de bosque Felices las Vacas 125 g.,"$ 1.890,00",,,,,
2026-05-29,Yogur plant bas colchón mango y maracuya Felices las Vacas 125 g.,"$ 1.915,00",,,,,
2026-05-29,Yogurt Sabor Natural Vegano Felices Las Vacas 170g,,,,,$2.300,
