fecha,producto,carrefour,coope,coto,dia,disco,vea
2026-04-27,Alimento a base de vegetales Vegetalex hot dog x6.,"$ 7.079,00",,,,,
2026-04-27,Hamburguesa De Soja Vegetalex Tradicional 226 Gr.,,,,$ 7.079,,
2026-04-27,Hamburguesa de soja Vegetalex 4 u.,"$ 6.319,00",,,,,
2026-04-27,Hamburguesas Veganas 226 Grs x 2 Un Vegetalex,,,,,$7.900,$7.550
2026-04-27,Hamburguesas de Soja Tradicionales 300 Grs x 4 Un Vegetalex,,,,,$7.050,$6.700
2026-04-27,Hot Dogs Vegetalex 100% Vegetal 225 Gr.,,,,$ 7.079,,
2026-04-27,Medallon NotBurger Quick NotCo 130 Gr.,,,,$ 2.450,,
2026-04-27,Medallones De Legumbres Y Quinoa Vegetalex X4 300grs,,"$$6.550,00",,,,
2026-04-27,Medallones De Verduras Vegetalex X4 300grs,,"$$6.550,00",,,,
2026-04-27,Medallones de Legumbres y Quinoa 300 Grs x 4 Un Vegetalex,,,,,$7.050,$6.700
2026-04-27,Medallones de Sabor Calabaza Avena y Chia 300 Grs x 4 Un Vegetalex,,,,,$7.050,$6.700
2026-04-27,Medallones de Sabor Espinaca 300 Grs x 4 Un Vegetalex,,,,,$7.050,$6.700
2026-04-27,Medallones de Verduras 300 Grs x 4 Un Vegetalex,,,,,$7.050,$6.700
2026-04-27,Medallón NotBurger Parrillera NotCo 220 Gr.,,,,$ 7.100,,
2026-04-27,"Medallón Vegetalex Calabaza, Avena y Chía 300 Gr.",,,,$ 6.322,,
2026-04-27,Medallón Vegetalex Espinaca 300 Gr.,,,,$ 6.322,,
2026-04-27,Medallón de calabaza avena y chia Vegetalex en caja 4 uni,"$ 6.320,00",,,,,
2026-04-27,Medallón de espinaca Vegetalex en caja 4 uni,"$ 6.320,00",,,,,
2026-04-27,Medallón de legumbres y quinoa Vegetalex en caja 4 uni,"$ 6.319,00",,,,,
2026-04-27,Medallón de vegetal burguer Vegetalex 2 uni,"$ 7.079,00",,,,,
2026-04-27,Medallón de verduras Vegetalex en caja 4 uni,"$ 6.319,00",,,,,
2026-04-27,Milanesa De Soja Con Espinaca Vegetalex 340 Gr.,,,,$ 4.909,,
2026-04-27,Milanesa de Soja Vegetalex Tradicional 340 Gr.,,,,$ 4.439,,
2026-04-27,Milanesa de calabaza Vegetalex 4 uni,"$ 4.885,00",,,,,
2026-04-27,Milanesa de soja Vegetalex 4 uni,"$ 4.410,00",,,,,
2026-04-27,Milanesa de soja y cebolla Vegetalex 4 uni,"$ 4.885,00",,,,,
2026-04-27,Milanesa de soja y espinaca congelada Vegetalex 4 uni,"$ 4.885,00",,,,,
2026-04-27,Milanesas de Soja Sabor Calabaza 340 Grs x 4 Un Vegetalex,,,,,$5.450,$5.050
2026-04-27,Milanesas de Soja Sabor Cebolla 340 Grs x 4 Un Vegetalex,,,,,$5.450,
2026-04-27,Milanesas de Soja Sabor Espinaca 340 Grs x 4 Un Vegetalex,,,,,$5.450,
2026-04-27,Milanesas de Soja Tradicionales 340 Grs x 4 Un Vegetalex,,,,,$4.950,
2026-04-27,NotChicken Nuggets 300 Gr.,,,,$ 7.945,,
2026-04-27,NotMila Chicken 220 Gr.,,,,$ 4.500,,
2026-04-27,NotMila Meat 220 Gr.,,,,$ 4.960,,
2026-04-27,Nuggets Vegetales 300 Grs Vegetalex,,,,,$7.900,$7.350
2026-04-27,Nuggets vegetal Vegetalex 300 g.,"$ 7.079,00",,,,,
2026-04-27,Salchichas Vegetarianas 225 Grs x 6 Un Vegetalex,,,,,$7.900,$7.550
