fecha,producto,carrefour,coope,coto,dia,disco,vea
2025-12-20,Alfajor Felices Las Vacas de chocolate 60 g.,"$ 1.289,00",,,,,
2025-12-20,Alfajor Felices Las Vacas de maicena 60 g.,"$ 1.059,00",,,,,
2025-12-20,Alfajor de membrillo Felices las Vacas 60 grs,"$ 1.538,29",,,,,
2025-12-20,Alfajor de pistacho Felices las Vacas 60 grs,"$ 4.000,00",,,,,
2025-12-20,Alim Alm Clas Felices Las Vacas 200g,,,,,$2.400,
2025-12-20,Alim Base Alm Unt Felices Las Vacas F.hierbas 200g,,,,,$1.690,
2025-12-20,Alimento A Base De Almendra Untable Tradicional 200 Gr Felices Las Vacas,,,,,"$2.362,5",
2025-12-20,Bocadito de coco y datiles Felices las Vacas 22 grs,"$ 1.200,00",,,,,
2025-12-20,Bocadito de maní y datiles Felices las Vacas 22 grs,"$ 1.200,00",,,,,
2025-12-20,Bombón Felices Las Vacas relleno 48 g.,"$ 1.249,00",,,,,
2025-12-20,Cremoso vegano Felices Las Vacas 500 g.,"$ 5.800,00",,,,,
2025-12-20,Fetas veganas Felices Las Vacas sabor danbo 200 g.,"$ 1.999,00",,,,,
2025-12-20,Hummus De Garbanzo Vegano Felices Las Vacas 220grs,,"$$1.950,00",,,,
2025-12-20,Hummus vegano Felices Las Vacas 230 g.,"$ 3.360,00",,,,,
2025-12-20,Jogurtti a base de almendras sabor durazno Felices las vacas 170 grs,"$ 1.739,00",,,,,
2025-12-20,Jogurtti de frutilla con base de almendras Felices las Vacas 170 g.,"$ 2.095,00",,,,,
2025-12-20,Jogurtti neutro base de almendras 170 g.,"$ 1.985,00",,,,,
2025-12-20,Medallón de arveja Felices las Vacas chickenvil party 2 uni,"$ 2.915,00",,,,,
2025-12-20,Medallón de arveja Felices las Vacas karnevil party 2 uni,"$ 2.405,00",,,,,
2025-12-20,Medallón de soja Felices las Vacas big classic 2 uni,"$ 2.985,00",,,,,
2025-12-20,Muzzalmendra vegana Felices Las Vacas 500 g.,"$ 5.600,00",,,,,
2025-12-20,Postre plant ba de chocolate Felices las Vacas 125 g.,"$ 1.569,00",,,,,
2025-12-20,Postre plant bas de dulce de leche Felices las Vacas 125 g.,"$ 1.700,00",,,,,
2025-12-20,Producto Untable A Base De Almendras Felices Las Vacas Clásico 200grs,,"$$1.890,00",,,,
2025-12-20,Producto Untable A Base De Almendras Felices Las Vacas Sabor Cheddar 200grs,,"$$1.890,00",,,,
2025-12-20,Producto Untable A Base De Almendras Felices Las Vacas Sabor Jamón Serrano 200grs,,"$$1.750,00",,,,
2025-12-20,Producto Vegetal Cremoso Felices Las Vacas Cilindro 500grs,,"$$5.690,00",,,,
2025-12-20,Queso En Hebras Sabor Mix Vegano Felices Las Vacas 150g,,,,,$3.150,
2025-12-20,Queso En Hebras Sabor Reggianito Vegano Felices Las Vacas 150g,,,,,$3.150,
2025-12-20,Queso Vegano Cheddar En Fetas Felices Las Vacas 150g,,,"$2.539,00",,,
2025-12-20,Queso Vegano Danbo En Fetas Felices Las Vacas 150g,,,"$2.539,00",,,
2025-12-20,Queso Vegano En Hebras Mix De Quesos Felices Las Vacas 150g,,,"$3.569,00",,,
2025-12-20,Queso Vegano En Hebras Reggianito Felices Las Vacas 150g,,,"$3.569,00",,,
2025-12-20,Queso Vegano FELICES LAS VACAS Cremoso Felices 500 Gr,,,"$7.269,00",,,
2025-12-20,Queso Vegano FELICES LAS VACAS Mozzarella 500 Gr,,,"$6.955,00",,,
2025-12-20,Queso Vegano FELICES LAS VACAS Provolone 250 Gr,,,"$5.399,00",,,
2025-12-20,Queso Vegano Muzzoliva Felices Las Vacas 500g,,,"$8.499,00",,,
2025-12-20,Queso cheddar en fetas Felices las Vacas 150 g.,"$ 1.999,00",,,,,
2025-12-20,Queso de almendra con oliva muzzoliva Felices las Vacas 500 grs,"$ 6.700,00",,,,,
2025-12-20,Untabla clásico cremoso Felices las vacas 200 g.,"$ 2.609,00",,,,,
2025-12-20,Untable A Base De Almendras Felices Las Vacas Sabor Dulce De Leche 250grs,,"$$2.150,00",,,,
2025-12-20,Untable fantastique finas hierbas Felices las vacas 200 g.,"$ 2.970,00",,,,,
2025-12-20,Yogur plant bas colchón de frutos rojos Felices las Vacas 125 g.,"$ 1.719,00",,,,,
2025-12-20,Yogur plant bas colchón mango y maracuya Felices las Vacas 125 g.,"$ 1.739,00",,,,,
2025-12-20,Yogurt Con Colchon De Maracuya Vegano Felices Las Vacas 125g,,,,,"$1.537,5",
