fecha,producto,carrefour,coope,coto,dia,disco,vea
2025-10-18,Burger 100 Vegetal 226 Gr Vegetalex,,,,,"$4.647,5",$6.650
2025-10-18,Burger De Origen Vegetal Vegetalex 226g,,,"$6.359,00",,,
2025-10-18,Hamburguesa De Soja Vegetalex Tradicional 226 Gr.,,,,$ 6.350,,
2025-10-18,Hamburguesa Vegetalex Soja 300 Gr,,,,,$4.095,$3.450
2025-10-18,Hamburguesa de soja Vegetalex 4 u.,"$ 5.669,00",,,,,
2025-10-18,Hamburguesas De Soja Vegetalex X4 300grs,,"$$3.633,50",,,,
2025-10-18,Hot Dogs 100 Vegetal 225 Gr Vegetalex,,,,,$7.250,$6.700
2025-10-18,Hot Dogs De Origen Vegetal Vegetalex 225g,,,"$6.329,00",,,
2025-10-18,Hot Dogs Vegetalex 100% Vegetal 225 Gr.,,,,$ 6.350,,
2025-10-18,Medallon NotBurger Quick NotCo 130 Gr.,,,,$ 2.285,,
2025-10-18,Medallones De Calabaza Avena Y Chia Vegetalex 300g,,,"$5.675,00",,,
2025-10-18,Medallones De Calabaza Vegetalex Con Avena Y Chía X4 300grs,,"$$3.633,50",,,,
2025-10-18,Medallones De Espinaca Vegetalex 300g,,,"$5.675,00",,,
2025-10-18,Medallones De Espinaca Vegetalex X4 300grs,,"$$3.633,50",,,,
2025-10-18,Medallones De Legumbres Y Quinoa Vegetalex 300g,,,"$5.675,00",,,
2025-10-18,Medallones De Legumbres Y Quinoa Vegetalex X4 300grs,,"$$3.633,50",,,,
2025-10-18,Medallones De Vegetales Vegetalex Burger X2 226grs,,"$$6.349,00",,,,
2025-10-18,Medallones De Verduras Vegetalex 300g,,,"$5.675,00",,,
2025-10-18,Medallones De Verduras Vegetalex X4 300grs,,"$$3.633,50",,,,
2025-10-18,Medallones Vegetales VEGETALÉX 4 Uni X 75 Gr Soja,,,"$5.675,00",,,
2025-10-18,Medallón Calabaza 300 Gr Vegetalex,,,,,$4.160,"$3.867,5"
2025-10-18,Medallón Espinaca 300 Gr Vegetalex,,,,,$4.160,"$3.867,5"
2025-10-18,Medallón Legumbres 300 Gr Vegetalex,,,,,$4.160,"$3.867,5"
2025-10-18,Medallón NotBurger Parrillera NotCo 220 Gr.,,,,$ 6.640,,
2025-10-18,"Medallón Vegetalex Calabaza, Avena y Chía 300 Gr.",,,,$ 5.670,,
2025-10-18,Medallón Vegetalex Espinaca 300 Gr.,,,,$ 5.670,,
2025-10-18,Medallón Verduras 300 Gr Vegetalex,,,,,$4.160,"$3.867,5"
2025-10-18,Medallón de calabaza avena y chia Vegetalex en caja 4 uni,"$ 5.670,00",,,,,
2025-10-18,Medallón de espinaca Vegetalex en caja 4 uni,"$ 5.670,00",,,,,
2025-10-18,Medallón de legumbres y quinoa Vegetalex en caja 4 uni,"$ 5.669,00",,,,,
2025-10-18,Medallón de vegetal burguer Vegetalex 2 uni,"$ 4.127,50",,,,,
2025-10-18,Medallón de verduras Vegetalex en caja 4 uni,"$ 5.675,00",,,,,
2025-10-18,Milanesa Vegetalex Calabaza 340 Gr Vegetalex,,,,,$5.050,$4.650
2025-10-18,Milanesa Vegetalex Cebolla 340 Gr Vegetalex,,,,,$5.050,$4.650
2025-10-18,Milanesa Vegetalex Espinaca 340 Gr Vegetalex,,,,,$5.050,$4.650
2025-10-18,Milanesa Vegetalex Tradicional 340 Gr Vegetalex,,,,,$4.500,$4.200
2025-10-18,Milanesa de Soja Vegetalex Tradicional 340 Gr.,,,,$ 3.990,,
2025-10-18,Milanesa de calabaza Vegetalex 4 uni,"$ 4.370,00",,,,,
2025-10-18,Milanesa de soja Vegetalex 4 uni,"$ 3.990,00",,,,,
2025-10-18,Milanesa de soja y cebolla Vegetalex 4 uni,"$ 4.370,00",,,,,
2025-10-18,Milanesa de soja y espinaca congelada Vegetalex 4 uni,"$ 3.999,00",,,,,
2025-10-18,Milanesas De Soja Con Calabaza Vegetalex 340g,,,"$4.370,00",,,
2025-10-18,Milanesas De Soja Con Cebolla Vegetalex 340g,,,"$4.370,00",,,
2025-10-18,Milanesas De Soja Con Espinaca Vegetalex 340g,,,"$3.999,00",,,
2025-10-18,Milanesas De Soja Tradicional Vegetalex 340g,,,"$4.045,00",,,
2025-10-18,Milanesas De Soja Vegetalex Con Calabaza X4 340grs,,"$$4.390,00",,,,
2025-10-18,Milanesas De Soja Vegetalex Con Cebolla X4 340grs,,"$$4.390,00",,,,
2025-10-18,Milanesas De Soja Vegetalex Con Espinaca X4 340grs,,"$$4.390,00",,,,
2025-10-18,Milanesas De Soja Vegetalex Tradicionales X4 340grs,,"$$3.990,00",,,,
2025-10-18,NotChicken Nuggets 300 Gr.,,,,$ 7.565,,
2025-10-18,NotMila Chicken 220 Gr.,,,,$ 5.020,,
2025-10-18,NotMila Crispy Rellena Espinaca 240 Gr.,,,,$ 5.390,,
2025-10-18,NotMila Meat 220 Gr.,,,,$ 3.120,,
2025-10-18,Nuggets 100 Vegetal 300 Gr Vegetalex,,,,,$7.250,$6.700
2025-10-18,Nuggets De Origen Vegetal Vegetalex 300g,,,"$6.359,00",,,
2025-10-18,Nuggets Vegetalex Origen Vegetal 300grs,,"$$6.349,00",,,,
2025-10-18,Nuggets vegetal Vegetalex 300 g.,"$ 4.133,35",,,,,
2025-10-18,Snack De Arroz Con Chocolate Vegetalex 60g,,,"$2.290,00",,,
2025-10-18,Snack De Arroz Sabor Queso Vegetalex 40g,,,"$1.586,00",,,
2025-10-18,Snack De Arroz Y Quinoa Vegetalex 40g,,,"$1.586,00",,,
