fecha,producto,carrefour,coope,coto,dia,disco,vea
2025-10-06,Barra proteica Not Protein almond salted 45 grs,"$ 1.299,33",,,,,
2025-10-06,Barra proteica Not Protein barry pie 45 grs,"$ 1.299,33",,,,,
2025-10-06,Barra proteica NotProtein crunchy chocomani 35 grs,"$ 1.750,00",,,,,
2025-10-06,Barra proteica Notprotein crunchy netflix 35 grs,"$ 1.750,00",,,,,
2025-10-06,Burger Crispy 2 Un X 100 Gr Not Chicken,,,,,$6.400,$5.900
2025-10-06,Chicken Crispy Rellena Champis X 240 Gr Not Chicken,,,,,$6.300,
2025-10-06,Chorizo Vegano X 240 Gr Not Chorixo,,,,,$8.900,
2025-10-06,Chorizo a base de planta NotChorixo 240 grs,"$ 8.650,00",,,,,
2025-10-06,Formados Notchicken Spicy Bit Con Salsa Tabasco 250grs,,"$$4.907,00",,,,
2025-10-06,Helado Chocolate Chips 100 Gr Not Icecream,,,,,,$2.800
2025-10-06,Helado Chocolate Chips 330 Gr Not Icecream,,,,,,$8.400
2025-10-06,Helado Cookies And Cream 330 Gr Not Icecream,,,,,,$8.400
2025-10-06,Helado Not ice cream chocolate chips pote 100 g.,"$ 2.785,00",,,,,
2025-10-06,Helado de chocolate chips NotIceCream® 330 g.,"$ 8.300,00",,,,,
2025-10-06,Helado de frutillas con crema NotIceCream® 330 g.,"$ 8.300,00",,,,,
2025-10-06,Medallon Not chicken burger flow pack x2 80 g.,"$ 4.279,00",,,,,
2025-10-06,Medallon NotBurger Quick NotCo 130 Gr.,,,,"$ 2.028,65",,
2025-10-06,Medallones Notco Burger Estilo Parrillera Congelados X2 110grs,,"$$6.820,00",,,,
2025-10-06,Medallones Notco Not Burger Premium X4 320grs,,"$$9.050,00",,,,
2025-10-06,Medallones Notco Not Burger X2 160grs,,"$$5.020,00",,,,
2025-10-06,Medallones Notco Not Burger Xl Premium X2 240grs,,"$$7.480,00",,,,
2025-10-06,Medallones Notco Not Chicken Crispy Rellenas Napolitanas X2 0.24kgs,,"$$4.025,00",,,,
2025-10-06,Medallones Notco Not Chicken Crispy Rellenos Espinaca X2 0.24kgs,,"$$4.025,00",,,,
2025-10-06,Medallón Not Burger Premium 320 Gr X 4 Un Not Co,,,,,,$9.600
2025-10-06,Medallón Not burger parrillera 2 uni,"$ 6.259,00",,,,,
2025-10-06,Medallón Not burger premium XL flow pack 2 uni,"$ 4.966,00",,,,,
2025-10-06,Medallón Not burger premium flow pack 2 uni,"$ 3.323,33",,,,,
2025-10-06,Medallón Not burger premium flow pack 4 uni,"$ 8.999,00",,,,,
2025-10-06,Medallón Not burger quick flow pack 2 uni,"$ 2.059,33",,,,,
2025-10-06,Medallón Not chicken rellena flow pack 2 uni,"$ 3.596,67",,,,,
2025-10-06,Medallón NotBurger Parrillera NotCo 220 Gr.,,,,$ 4.316,,
2025-10-06,Medallón The Not Co Premium Not Burger 160 Gr X 2 U,,,,,$5.850,$5.400
2025-10-06,Medallón The Not Co Premium Not Burger 240 Gr X 2 U,,,,,,$8.100
2025-10-06,Medallón crispy Not chicken burger flowpack x2 100 g.,"$ 3.703,33",,,,,
2025-10-06,Medallón relleno champis NotChicken 240 grs,"$ 5.089,00",,,,,
2025-10-06,Medallón relleno espinaca Not chicken 240 g.,"$ 3.596,67",,,,,
2025-10-06,Mila con semillas NotChicken 110 grs,"$ 5.685,00",,,,,
2025-10-06,Mila con semillas NotMila 110 grs,"$ 4.919,00",,,,,
2025-10-06,Milanesa Not Chicken Mila 110 Gr X 2 U,,,,,$5.650,$5.200
2025-10-06,Milanesas Notco Not Mila X2 220grs,,"$$4.280,00",,,,
2025-10-06,Not Burguer Quick 2 U De 65 Gr,,,,,$2.520,$2.310
2025-10-06,Not Chicken Burger 2 Un X 80 Gr Not Chicken,,,,,$5.000,$4.600
2025-10-06,Not Chicken Crispy The Not Co Rellena Espinaca 240 Gr,,,,,$6.300,$5.800
2025-10-06,Not Chicken Crispy The Not Co Rellena Napolitana 240 Gr,,,,,$6.300,$5.800
2025-10-06,Not Mila Chicken 220 Gr.,,,,$ 1.499,,
2025-10-06,NotChicken Nuggets 300 Gr.,,,,"$ 4.917,25",,
2025-10-06,NotChickenMila 2.0 220 g.,"$ 4.879,00",,,,,
2025-10-06,NotMila Chicken 220 Gr.,,,,"$ 3.269,50",,
2025-10-06,NotMila Crispy Rellena Espinaca 240 Gr.,,,,"$ 3.503,50",,
2025-10-06,NotMila Meat 220 Gr.,,,,$ 2.743,,
2025-10-06,Notburger The Not Co Parrillera 110 Gr,,,,,$5.145,$4.760
2025-10-06,Notcheese Cheddar Notco 140 Gr.,,,,$ 3.865,,
2025-10-06,Notcheese Dambo Notco 140 Gr.,,,,$ 5.450,,
2025-10-06,Notchicken Burger X2 160grs,,"$$3.031,00",,,,
2025-10-06,Notchicken Mila Notco Con Semillas 220grs,,"$$3.920,00",,,,
2025-10-06,Notco Not Chorixo X4 240grs,,"$$5.320,00",,,,
2025-10-06,Notebook Gad-C3 Gadnic 141 I3 8GB DDR4 sodimm 512 GB SSD,"$ 666.777,00",,,,,
2025-10-06,"Notebook Gadnic G3 Intel Celeron 4GB RAM 128GB SSD 14.1""","$ 350.149,00",,,,,
2025-10-06,Notebook Lenovo V15 G2 intel core I7 Ram 8Gb SSD 256GB FreeDOS 15.6,"$ 1.785.049,00",,,,,
2025-10-06,Notmila Notco Con Semillas 220grs,,"$$4.800,00",,,,
2025-10-06,Nuggets 300 Gr Not Chicken,,,,,$8.450,$7.800
2025-10-06,Nuggets Not chicken en bolsa 300 g.,"$ 7.349,00",,,,,
2025-10-06,Nuggets Not chicken sticks 300 g.,"$ 7.349,00",,,,,
2025-10-06,Nuggets Notchicken Notco 0.3kgs,,"$$5.194,00",,,,
2025-10-06,Nuggets Notco Not Chicken Sticks Con Hierbas Congelados 300grs,,"$$5.194,00",,,,
2025-10-06,Paletas Heladas Crema Americana 4 Un X 240 Gr Not Icecream®,,,,,$10.050,
2025-10-06,Paletas heladas de chocolate blanco NotIceCream® 4 x 240 g.,"$ 9.099,00",,,,,
2025-10-06,Paletas heladas de crema americana NotIceCream® 4 x 240 g.,"$ 9.099,00",,,,,
2025-10-06,Producto A Base De Plantas Notcheese Sabor Mozzarella 250grs,,"$$3.920,00",,,,
2025-10-06,Salchicha de planta Not Salxicha 5 uni,"$ 4.289,25",,,,,
2025-10-06,Sticks 300 Gr Not Chicken,,,,,$8.350,$7.700
