fecha,producto,carrefour,coope,coto,dia,disco,vea
2026-07-20,Alimento A Base De Plantas Chicken Mila Not Chicken 220g,,,"$4.392,05",,,
2026-07-20,Alimento A Base De Plantas Milanesas Con Semillas Not Mila 220g,,,"$3.835,00",,,
2026-07-20,Barra de Proteína Crunchy Sabor Popcorn 35 Grs Notprotein Bar,,,,,"$2.000,00",
2026-07-20,Barra de Proteína NotCo Crunchy Sabor Choco Lemon 35 Grs,,,,,"$2.050,00",
2026-07-20,Barra de Proteína Sabor Almond Salted Caramel 45 Grs Notprotein Bar,,,,,"$2.450,00",$2.250
2026-07-20,Barra de Proteína Sabor Berry Pie 45 Grs Notprotein Bar,,,,,"$2.450,00",$2.250
2026-07-20,Barra de Proteína Sabor Chocolate Brownie 45 Grs Notprotein Bar,,,,,"$2.450,00",$2.250
2026-07-20,Barra proteica Not Protein almond salted 45 grs,"$ 2.250,00",,,,,
2026-07-20,Barra proteica Not Protein barry pie 45 grs,"$ 2.250,00",,,,,
2026-07-20,Barra proteica Not Protein chocolate 45 grs,"$ 2.250,00",,,,,
2026-07-20,Barra proteica NotProtein Crunchy Chocomani 35 grs,"$ 1.295,00",,,,,
2026-07-20,Barra proteíca Crunchy Chocolemon Notprotein 35 grs,"$ 1.295,00",,,,,
2026-07-20,Barra proteíca Notprotein Crunchy Netflix 35 grs,"$ 1.295,00",,,,,
2026-07-20,Bebida Vegetal NOT MILK Original X 1 Lt,,,"$5.695,00",,,
2026-07-20,Bebida Vegetal Sabor Avena 1 Lts Not Milk,,,,,"$6.300,00",
2026-07-20,Bebida a base de avena NOT MILK 1L,,,"$5.695,00",,,
2026-07-20,Burger Crispy 2 Un X 100 Gr Not Chicken,,,,,"$6.800,00",
2026-07-20,Carne Vegana Sabor Tradicional Parrillera x 2 Un 220 Grs Notburguer,,,,,"$8.000,00",$7.450
2026-07-20,Chorizo Vegano Congelado x 4 Un 240 Grs Not Chorixo,,,,,"$10.400,00",
2026-07-20,Chorizo a base de planta NotChorixo 240 grs,"$ 7.575,00",,,,,
2026-07-20,Hamburguesa Vegana Quick x 2 Un 130 Grs Notburguer,,,,,"$3.800,00",$3.550
2026-07-20,Leche de avena Not Milk tetra 1 lt,"$ 3.417,00",,,,,
2026-07-20,Leche plant based Not Milk original tetra 1lt,"$ 3.417,00",,,,,
2026-07-20,Medallon Not chicken burger flow pack x2 80 g.,"$ 5.089,00",,,,,
2026-07-20,Medallon Notchicken Burger 160g (2u),,,"$3.374,15",,,
2026-07-20,Medallon Notchicken Burger Crispy 200g (2u),,,"$4.379,05",,,
2026-07-20,Medallones Notco Not Chicken Crispy Rellenos Espinaca X2 240grs,,"$5.092,50",,,,
2026-07-20,Medallones Notco Not Chicken Rellenos Champis X2 120grs,,"$5.242,50",,,,
2026-07-20,Medallones de calabaza Not Burger 2 uni,"$ 3.214,25",,,,,
2026-07-20,Medallones de espinaca Not Burger 2 uni,"$ 3.214,25",,,,,
2026-07-20,Medallón Not burger parrillera 2 uni,"$ 7.099,00",,,,,
2026-07-20,Medallón Not burger premium XL flow pack 2 uni,"$ 9.039,00",,,,,
2026-07-20,Medallón Not burger premium flow pack 2 uni,"$ 6.109,00",,,,,
2026-07-20,Medallón Not burger premium flow pack 4 uni,"$ 11.019,00",,,,,
2026-07-20,Medallón Not burger quick flow pack 2 uni,"$ 3.500,00",,,,,
2026-07-20,Medallón NotBurger Parrillera NotCo 220 Gr.,,,,$ 4.970,,
2026-07-20,Medallón NotBurger Quick NotCo 130 Gr.,,,,$ 3.500,,
2026-07-20,Medallón Notburger Notco 160g (2u),,,"$4.196,40",,,
2026-07-20,Medallón Notburger Notco 320g (4u),,,"$6.968,00",,,
2026-07-20,Medallón Notburger Parrillera Notco 220g (2u),,,"$5.227,30",,,
2026-07-20,Medallón Notburger Quick Notco 130g (2u),,,"$2.555,80",,,
