fecha,producto,carrefour,coope,coto,dia,disco,vea
2026-02-28,Alimento A Base De Plantas Chicken Mila Not Chicken 220g,,,"$3.695,25",,,
2026-02-28,Alimento A Base De Plantas Milanesas Con Semillas Not Mila 220g,,,"$3.197,35",,,
2026-02-28,Barra De Proteina Notprotein bar Crunchy Netflix X 35 Grs Not Co,,,,,$1.365,
2026-02-28,Barra proteica Crunchy chocolemon notprotein 35 grs,"$ 1.166,67",,,,,
2026-02-28,Barra proteica Not Protein almond salted 45 grs,"$ 2.110,00",,,,,
2026-02-28,Barra proteica Not Protein barry pie 45 grs,"$ 2.110,00",,,,,
2026-02-28,Barra proteica Not Protein chocolate 45 grs,"$ 2.110,00",,,,,
2026-02-28,Barra proteica NotProtein crunchy chocomani 35 grs,"$ 1.206,67",,,,,
2026-02-28,Barra proteica Notprotein crunchy netflix 35 grs,"$ 1.206,67",,,,,
2026-02-28,Bebida Vegetal Avena X 1 L Not Milk,,,,,$6.300,
2026-02-28,Bocadito plant based spicy bites Not Chicken 250 g.,"$ 7.319,00",,,,,
2026-02-28,Bocaditos De Pollo Spicy Bites 250 Gr Not Chicken,,,,,$5.265,
2026-02-28,Burger Crispy 2 Un X 100 Gr Not Chicken,,,,,$4.160,$3.835
2026-02-28,Chicken Crispy Rellena Champis X 240 Gr Not Chicken,,,,,$4.095,
2026-02-28,Chorizo a base de planta NotChorixo 240 grs,"$ 5.849,35",,,,,
2026-02-28,Formados Notchicken Spicy Bit Con Salsa Tabasco 250grs,,"$$7.582,00",,,,
2026-02-28,Leche plant based Not Milk original tetra 1lt,"$ 5.695,00",,,,,
2026-02-28,Medallon Not chicken burger flow pack x2 80 g.,"$ 2.895,75",,,,,
2026-02-28,Medallon NotBurger Quick NotCo 130 Gr.,,,,$ 3.265,,
2026-02-28,Medallon Notchicken Burger 160g (2u),,,"$2.895,10",,,
2026-02-28,Medallon Notchicken Burger Crispy 200g (2u),,,"$3.753,75",,,
2026-02-28,Medallones Notco Not Burger Premium X4 320grs,,"$$10.265,00",,,,
2026-02-28,Medallones Notco Not Burger X2 160grs,,"$$5.693,00",,,,
2026-02-28,Medallones Notco Not Burger Xl Premium X2 240grs,,"$$8.484,00",,,,
2026-02-28,Medallones Notco Not Chicken Crispy Rellenas Napolitanas X2 0.24kgs,,"$$6.765,00",,,,
2026-02-28,Medallones Notco Not Chicken Crispy Rellenos Espinaca X2 240grs,,"$$6.765,00",,,,
2026-02-28,Medallones Notco Not Chicken Rellenos Champis X2 120grs,,"$$7.981,00",,,,
2026-02-28,Medallones Notco Notburger Quick Sabor Carne X2 130grs,,"$$3.686,00",,,,
2026-02-28,Medallón Not Burger Premium 320 Gr X 4 Un Not Co,,,,,,$6.110
2026-02-28,Medallón Not burger parrillera 2 uni,"$ 4.295,85",,,,,
2026-02-28,Medallón Not burger premium XL flow pack 2 uni,"$ 7.749,00",,,,,
2026-02-28,Medallón Not burger premium flow pack 2 uni,"$ 5.269,00",,,,,
2026-02-28,Medallón Not burger premium flow pack 4 uni,"$ 6.174,35",,,,,
2026-02-28,Medallón Not burger quick flow pack 2 uni,"$ 3.270,00",,,,,
2026-02-28,Medallón NotBurger Parrillera NotCo 220 Gr.,,,,$ 6.600,,
2026-02-28,Medallón Notburger Notco 160g (2u),,,"$3.435,25",,,
2026-02-28,Medallón Notburger Notco 320g (4u),,,"$6.200,35",,,
2026-02-28,Medallón Notburger Parrillera Notco 220g (2u),,,"$4.315,35",,,
2026-02-28,Medallón Notburger Quick Notco 130g (2u),,,"$2.128,10",,,
2026-02-28,Medallón The Not Co Premium Not Burger 160 Gr X 2 U,,,,,$3.965,$3.835
2026-02-28,Medallón The Not Co Premium Not Burger 240 Gr X 2 U,,,,,"$5.687,5","$5.557,5"
2026-02-28,Medallón Xl Notburger Notco 240g (2u),,,"$5.131,75",,,
2026-02-28,Medallón crispy Not chicken burger flowpack x2 100 g.,"$ 5.775,00",,,,,
2026-02-28,Medallón relleno champis NotChicken 240 grs,"$ 3.714,75",,,,,
2026-02-28,Medallón relleno espinaca Not chicken 240 g.,"$ 5.710,00",,,,,
2026-02-28,Mila con provenzal Notmila 110 grs,"$ 2.755,35",,,,,
2026-02-28,Mila con semillas NotChicken 110 grs,"$ 5.047,20",,,,,
2026-02-28,Mila con semillas NotMila 110 grs,"$ 3.275,40",,,,,
2026-02-28,Milanesa Not Chicken Mila 110 Gr X 2 U,,,,,$3.575,"$3.477,5"
2026-02-28,Milanesas Notco Not Chicken Mila X2 220grs,,"$$5.753,00",,,,
2026-02-28,Milanesas Notco Not Mila X2 220grs,,"$$5.036,00",,,,
2026-02-28,Not Burguer Quick 2 U De 65 Gr,,,,,$2.340,
2026-02-28,Not Chicken Burger 2 Un X 80 Gr Not Chicken,,,,,"$3.152,5",$2.990
2026-02-28,Not Chicken Crispy The Not Co Rellena Espinaca 240 Gr,,,,,,"$3.867,5"
2026-02-28,NotChicken Nuggets 300 Gr.,,,,$ 7.630,,
2026-02-28,NotChickenMila 2.0 220 g.,"$ 5.159,00",,,,,
2026-02-28,NotMila Chicken 220 Gr.,,,,$ 4.125,,
2026-02-28,NotMila Crispy Rellena Espinaca 240 Gr.,,,,$ 5.930,,
2026-02-28,NotMila Meat 220 Gr.,,,,$ 4.230,,
2026-02-28,Notburger The Not Co Parrillera 110 Gr,,,,,,$4.420
2026-02-28,Notchicken Burger Crispy X2 200grs,,"$$5.981,00",,,,
2026-02-28,Notchicken Burger X2 160grs,,"$$4.683,00",,,,
2026-02-28,Notchicken Crispy Rellena Champis 120grs (2u),,,"$3.714,75",,,
2026-02-28,Notchicken Mila Notco Con Semillas 220grs,,"$$5.600,00",,,,
2026-02-28,Notchicken Nuggets 300g,,,"$4.965,35",,,
2026-02-28,Notchicken Spicybites 250g,,,"$4.757,35",,,
2026-02-28,Notchicken Sticks 300g,,,"$4.965,35",,,
2026-02-28,Notchorixo 240g (4u),,,"$5.849,35",,,
2026-02-28,Notco Not Chorixo X4 240grs,,"$$9.941,00",,,,
2026-02-28,Notco Not Salxicha X5 250grs,,"$$7.469,00",,,,
2026-02-28,Notebook Gadnic 14 Pulgadas Intel Celeron N4020 RAM 4GB SSD 128GB Cámara Frontal,"$ 389.999,00",,,,,
2026-02-28,"Notebook Samsung Galaxy Book 3 15,6"" i3 8gb Ram 256gb 120hz Silver","$ 940.049,00",,,,,
2026-02-28,Notmila Chicken 220g (2u),,,"$3.359,85",,,
2026-02-28,Notmila Crispy Rellena Espinaca 240g (2u),,,"$3.714,75",,,
2026-02-28,Notmila Crispy Rellena Napolitana 240g (2u),,,"$3.714,75",,,
2026-02-28,Notmila Meat 220g (2u),,,"$2.904,85",,,
2026-02-28,Notmila Notco Con Semillas 220grs,,"$$5.648,00",,,,
2026-02-28,Nuggets 300 Gr Not Chicken,,,,,,$5.070
2026-02-28,Nuggets Not chicken en bolsa 300 g.,"$ 4.959,50",,,,,
2026-02-28,Nuggets Not chicken sticks 300 g.,"$ 7.639,00",,,,,
2026-02-28,Nuggets Notchicken Notco 0.3kgs,,"$$8.026,00",,,,
2026-02-28,Nuggets Notco Not Chicken Sticks Con Hierbas Congelados 300grs,,"$$8.026,00",,,,
2026-02-28,Paletas Heladas De Chocolate Blanco Not Icecream 4 X 240 Gr,,,"$5.918,25",,,
2026-02-28,Resaltador Sharpie S.Note Colores Varios,,"$$5.154,00",,,,
2026-02-28,Salchicha de planta Not Salxicha 5 uni,"$ 5.719,00",,,,,
2026-02-28,Sticks 300 Gr Not Chicken,,,,,"$5.297,5","$5.167,5"
