fecha,producto,carrefour,coope,coto,dia,disco,vea
2026-02-14,Alfajor Felices Las Vacas de chocolate 60 g.,"$ 1.419,00",,,,,
2026-02-14,Alfajor Felices Las Vacas de maicena 60 g.,"$ 1.159,00",,,,,
2026-02-14,Alfajor Felices Las Vacas de maní 60 g.,"$ 1.695,00",,,,,
2026-02-14,Alfajor de chocolate blancp Felices las Vacas 60 grs,"$ 1.538,29",,,,,
2026-02-14,Alfajor de membrillo Felices las Vacas 60 grs,"$ 1.689,00",,,,,
2026-02-14,Alfajor de pistacho Felices las Vacas 60 grs,"$ 4.000,00",,,,,
2026-02-14,Bocadito de coco y datiles Felices las Vacas 22 grs,"$ 1.200,00",,,,,
2026-02-14,Bombón Felices Las Vacas relleno 48 g.,"$ 1.379,00",,,,,
2026-02-14,Cremoso vegano Felices Las Vacas 500 g.,"$ 7.269,00",,,,,
2026-02-14,Dulce de almendras colonial Felices las vacas 250 g.,"$ 3.169,00",,,,,
2026-02-14,Fetas veganas Felices Las Vacas sabor danbo 200 g.,"$ 2.539,00",,,,,
2026-02-14,Hummus De Garbanzo Vegano Felices Las Vacas 220grs,,"$$2.290,00",,,,
2026-02-14,Hummus vegano Felices Las Vacas 230 g.,"$ 3.360,00",,,,,
2026-02-14,Jogurtti vainilla base de almendras Felices las vacas 170 g.,"$ 2.039,00",,,,,
2026-02-14,Medallón de arveja Felices las Vacas chickenvil party 2 uni,"$ 3.209,00",,,,,
2026-02-14,Medallón de arveja Felices las Vacas karnevil party 2 uni,"$ 2.645,00",,,,,
2026-02-14,Muzzalmendra vegana Felices Las Vacas 500 g.,"$ 6.955,00",,,,,
2026-02-14,Postre plant ba de chocolate Felices las Vacas 125 g.,"$ 1.729,00",,,,,
2026-02-14,Postre plant bas de dulce de leche Felices las Vacas 125 g.,"$ 1.729,00",,,,,
2026-02-14,Postrecito Felices Las Vacas Sabor Chocolate 125grs,,"$$1.790,00",,,,
2026-02-14,Postrecito Felices Las Vacas Sabor Dulce De Leche 125grs,,"$$1.569,00",,,,
2026-02-14,Producto Untable A Base De Almendras Felices Las Vacas Clásico 200grs,,"$$2.590,00",,,,
2026-02-14,Producto Untable A Base De Almendras Felices Las Vacas Sabor Cheddar 200grs,,"$$2.590,00",,,,
2026-02-14,Producto Untable A Base De Almendras Felices Las Vacas Sabor Jamón Serrano 200grs,,"$$2.290,00",,,,
2026-02-14,Producto Vegetal Cremoso Felices Las Vacas Cilindro 500grs,,"$$7.190,00",,,,
2026-02-14,Queso Vegano Cheddar En Fetas Felices Las Vacas 150g,,,"$2.539,00",,,
2026-02-14,Queso Vegano Danbo En Fetas Felices Las Vacas 150g,,,"$2.539,00",,,
2026-02-14,Queso Vegano En Hebras Mix De Quesos Felices Las Vacas 150g,,,"$3.569,00",,,
2026-02-14,Queso Vegano En Hebras Reggianito Felices Las Vacas 150g,,,"$3.569,00",,,
2026-02-14,Queso Vegano FELICES LAS VACAS Cremoso Felices 500 Gr,,,"$7.269,00",,,
2026-02-14,Queso Vegano FELICES LAS VACAS Mozzarella 500 Gr,,,"$6.955,00",,,
2026-02-14,Queso Vegano FELICES LAS VACAS Provolone 250 Gr,,,"$5.399,00",,,
2026-02-14,Queso Vegano Muzzoliva Felices Las Vacas 500g,,,"$8.499,00",,,
2026-02-14,Queso cheddar en fetas Felices las Vacas 150 g.,"$ 2.539,00",,,,,
2026-02-14,Queso de almendra con oliva muzzoliva Felices las Vacas 500 grs,"$ 8.390,00",,,,,
2026-02-14,Untable A Base De Almendras Felices Las Vacas Sabor Dulce De Leche 250grs,,"$$2.469,00",,,,
2026-02-14,Yogur plant bas colchón de frutos rojos Felices las Vacas 125 g.,"$ 1.890,00",,,,,
2026-02-14,Yogur plant bas colchón mango y maracuya Felices las Vacas 125 g.,"$ 1.915,00",,,,,
