fecha,producto,carrefour,coope,coto,dia,disco,vea
2026-06-16,Alimento A Base De Plantas Chicken Mila Not Chicken 220g,,,"$6.309,00",,,
2026-06-16,Alimento A Base De Plantas Milanesas Con Semillas Not Mila 220g,,,"$5.459,00",,,
2026-06-16,Barra De Proteina Notprotein bar Crunchy Netflix X 35 Grs Not Co,,,,,$2.000,
2026-06-16,Barra proteica Not Protein almond salted 45 grs,"$ 2.250,00",,,,,
2026-06-16,Barra proteica Not Protein barry pie 45 grs,"$ 2.250,00",,,,,
2026-06-16,Barra proteica Not Protein chocolate 45 grs,"$ 2.250,00",,,,,
2026-06-16,Barra proteica NotProtein Crunchy Chocomani 35 grs,"$ 1.229,99",,,,,
2026-06-16,Barra proteíca Crunchy Chocolemon Notprotein 35 grs,"$ 1.229,99",,,,,
2026-06-16,Barra proteíca Notprotein Crunchy Netflix 35 grs,"$ 1.229,99",,,,,
2026-06-16,Bebida Vegetal Avena X 1 L Not Milk,,,,,$6.300,
2026-06-16,Bebida Vegetal NOT MILK Original X 1 Lt,,,"$3.698,82",,,
2026-06-16,Bebida a base de avena NOT MILK 1L,,,"$3.698,82",,,
2026-06-16,Body Splash Go To Be Chill Not Boring 250 ml,"$ 18.599,00",,,,,
2026-06-16,Body splash Chill not boring GO TO BE 250ml,,,"$18.599,99",,,
2026-06-16,Burger Crispy 2 Un X 100 Gr Not Chicken,,,,,$6.500,
2026-06-16,Chorizo Vegano Congelado x 4 Un 240 Grs Not Chorixo,,,,,$10.400,
2026-06-16,Chorizo a base de planta NotChorixo 240 grs,"$ 7.356,75",,,,,
2026-06-16,Crema corporal Chill Not Boring GO TO BE 240g,,,"$15.326,99",,,
2026-06-16,Crema corporal Go To Be manteca de karité Chill Not Boring 240 ml,"$ 14.650,00",,,,,
2026-06-16,Crema corporal chill not boring GO TO BE 340g,,,"$9.864,99",,,
2026-06-16,Formados Notchicken Spicy Bit Con Salsa Tabasco 250grs,,"$$7.582,00",,,,
2026-06-16,Leche de avena Not Milk tetra 1 lt,"$ 5.695,00",,,,,
2026-06-16,Leche plant based Not Milk original tetra 1lt,"$ 5.695,00",,,,,
2026-06-16,Medallon Not chicken burger flow pack x2 80 g.,"$ 3.240,30",,,,,
2026-06-16,Medallon Notchicken Burger 160g (2u),,,"$4.629,00",,,
2026-06-16,Medallon Notchicken Burger Crispy 200g (2u),,,"$3.899,35",,,
2026-06-16,Medallones Notco Not Burger Xl Premium X2 240grs,,"$$8.484,00",,,,
