fecha,producto,carrefour,coope,coto,dia,disco,vea
2026-04-26,Alimento a base de vegetales Vegetalex hot dog x6.,"$ 7.079,00",,,,,
2026-04-26,Burger De Origen Vegetal Vegetalex 226g,,,"$7.079,00",,,
2026-04-26,Hamburguesa De Soja Vegetalex Tradicional 226 Gr.,,,,$ 7.079,,
2026-04-26,Hamburguesa de soja Vegetalex 4 u.,"$ 6.319,00",,,,,
2026-04-26,Hamburguesas Veganas 226 Grs x 2 Un Vegetalex,,,,,$7.900,$7.550
2026-04-26,Hamburguesas de Soja Tradicionales 300 Grs x 4 Un Vegetalex,,,,,$7.050,$6.700
2026-04-26,Hot Dogs De Origen Vegetal Vegetalex 225g,,,"$7.079,00",,,
2026-04-26,Hot Dogs Vegetalex 100% Vegetal 225 Gr.,,,,$ 7.079,,
2026-04-26,Medallon NotBurger Quick NotCo 130 Gr.,,,,$ 2.450,,
2026-04-26,Medallones De Calabaza Avena Y Chia Vegetalex 300g,,,"$6.322,00",,,
2026-04-26,Medallones De Espinaca Vegetalex 300g,,,"$6.322,00",,,
2026-04-26,Medallones De Legumbres Y Quinoa Vegetalex 300g,,,"$6.322,00",,,
2026-04-26,Medallones De Legumbres Y Quinoa Vegetalex X4 300grs,,"$$6.550,00",,,,
2026-04-26,Medallones De Verduras Vegetalex 300g,,,"$6.322,00",,,
2026-04-26,Medallones De Verduras Vegetalex X4 300grs,,"$$6.550,00",,,,
2026-04-26,Medallones Vegetales VEGETALÉX 4 Uni X 75 Gr Soja,,,"$6.322,00",,,
2026-04-26,Medallones de Legumbres y Quinoa 300 Grs x 4 Un Vegetalex,,,,,$7.050,$6.700
2026-04-26,Medallones de Sabor Calabaza Avena y Chia 300 Grs x 4 Un Vegetalex,,,,,$7.050,$6.700
2026-04-26,Medallones de Sabor Espinaca 300 Grs x 4 Un Vegetalex,,,,,$7.050,$6.700
2026-04-26,Medallones de Verduras 300 Grs x 4 Un Vegetalex,,,,,$7.050,$6.700
2026-04-26,Medallón NotBurger Parrillera NotCo 220 Gr.,,,,$ 7.100,,
2026-04-26,"Medallón Vegetalex Calabaza, Avena y Chía 300 Gr.",,,,$ 6.322,,
2026-04-26,Medallón Vegetalex Espinaca 300 Gr.,,,,$ 6.322,,
2026-04-26,Medallón de calabaza avena y chia Vegetalex en caja 4 uni,"$ 6.320,00",,,,,
2026-04-26,Medallón de espinaca Vegetalex en caja 4 uni,"$ 6.320,00",,,,,
2026-04-26,Medallón de legumbres y quinoa Vegetalex en caja 4 uni,"$ 6.319,00",,,,,
2026-04-26,Medallón de vegetal burguer Vegetalex 2 uni,"$ 7.079,00",,,,,
2026-04-26,Medallón de verduras Vegetalex en caja 4 uni,"$ 6.319,00",,,,,
2026-04-26,Milanesa De Soja Con Espinaca Vegetalex 340 Gr.,,,,$ 4.909,,
2026-04-26,Milanesa de Soja Vegetalex Tradicional 340 Gr.,,,,$ 4.439,,
2026-04-26,Milanesa de calabaza Vegetalex 4 uni,"$ 4.885,00",,,,,
2026-04-26,Milanesa de soja Vegetalex 4 uni,"$ 4.410,00",,,,,
2026-04-26,Milanesa de soja y cebolla Vegetalex 4 uni,"$ 4.885,00",,,,,
2026-04-26,Milanesa de soja y espinaca congelada Vegetalex 4 uni,"$ 4.885,00",,,,,
2026-04-26,Milanesas De Soja Con Calabaza Vegetalex 340g,,,"$4.885,00",,,
2026-04-26,Milanesas De Soja Con Cebolla Vegetalex 340g,,,"$4.885,00",,,
2026-04-26,Milanesas De Soja Con Espinaca Vegetalex 340g,,,"$4.885,00",,,
2026-04-26,Milanesas De Soja Tradicional Vegetalex 340g,,,"$4.439,00",,,
2026-04-26,Milanesas de Soja Sabor Calabaza 340 Grs x 4 Un Vegetalex,,,,,$5.450,$5.050
2026-04-26,Milanesas de Soja Sabor Cebolla 340 Grs x 4 Un Vegetalex,,,,,$5.450,
2026-04-26,Milanesas de Soja Sabor Espinaca 340 Grs x 4 Un Vegetalex,,,,,$5.450,
2026-04-26,Milanesas de Soja Tradicionales 340 Grs x 4 Un Vegetalex,,,,,$4.950,$4.700
2026-04-26,NotChicken Nuggets 300 Gr.,,,,$ 7.945,,
2026-04-26,NotMila Chicken 220 Gr.,,,,$ 4.500,,
2026-04-26,NotMila Meat 220 Gr.,,,,$ 4.960,,
2026-04-26,Nuggets De Origen Vegetal Vegetalex 300g,,,"$7.079,00",,,
2026-04-26,Nuggets Vegetales 300 Grs Vegetalex,,,,,$7.900,$7.350
2026-04-26,Nuggets vegetal Vegetalex 300 g.,"$ 7.079,00",,,,,
2026-04-26,Salchichas Vegetarianas 225 Grs x 6 Un Vegetalex,,,,,$7.900,$7.550
2026-04-26,Snack De Arroz Con Chocolate Vegetalex 60g,,,"$2.473,99",,,
2026-04-26,Snack De Arroz Sabor Queso Vegetalex 40g,,,"$1.712,99",,,
2026-04-26,Snack De Arroz Y Quinoa Vegetalex 40g,,,"$1.712,99",,,
