fecha,producto,carrefour,coope,coto,dia,disco,vea
2026-06-03,Alimento A Base De Plantas Chicken Mila Not Chicken 220g,,,"$6.309,00",,,
2026-06-03,Alimento A Base De Plantas Milanesas Con Semillas Not Mila 220g,,,"$5.459,00",,,
2026-06-03,Barra De Proteina Notprotein bar Crunchy Netflix X 35 Grs Not Co,,,,,$2.000,
2026-06-03,Barra proteica Not Protein almond salted 45 grs,"$ 1.500,00",,,,,
2026-06-03,Barra proteica Not Protein barry pie 45 grs,"$ 1.500,00",,,,,
2026-06-03,Barra proteica Not Protein chocolate 45 grs,"$ 1.500,00",,,,,
2026-06-03,Barra proteica NotProtein Crunchy Chocomani 35 grs,"$ 1.850,00",,,,,
2026-06-03,Barra proteíca Crunchy Chocolemon Notprotein 35 grs,"$ 1.850,00",,,,,
2026-06-03,Barra proteíca Notprotein Crunchy Netflix 35 grs,"$ 1.850,00",,,,,
2026-06-03,Bebida Vegetal Avena X 1 L Not Milk,,,,,$6.300,
2026-06-03,Bebida Vegetal NOT MILK Original X 1 Lt,,,"$5.695,00",,,
2026-06-03,Bebida a base de avena NOT MILK 1L,,,"$5.695,00",,,
2026-06-03,Body Splash Go To Be Chill Not Boring 250 ml,"$ 18.599,00",,,,,
2026-06-03,Body splash Chill not boring GO TO BE 250ml,,,"$13.949,99",,,
2026-06-03,Burger Crispy 2 Un X 100 Gr Not Chicken,,,,,$6.500,$6.200
2026-06-03,Chorizo Vegano Congelado x 4 Un 240 Grs Not Chorixo,,,,,$10.400,
2026-06-03,Chorizo a base de planta NotChorixo 240 grs,"$ 6.866,30",,,,,
2026-06-03,Crema corporal Chill Not Boring GO TO BE 240g,,,"$11.495,24",,,
2026-06-03,Crema corporal Go To Be Chill Not Boring 340 ml,"$ 9.865,00",,,,,
2026-06-03,Crema corporal Go To Be manteca de karité Chill Not Boring 240 ml,"$ 15.329,00",,,,,
2026-06-03,Crema corporal chill not boring GO TO BE 340g,,,"$7.398,74",,,
