fecha,producto,carrefour,coope,coto,dia,disco,vea
2026-02-27,Alimento a base de vegetales Vegetalex hot dog x6.,"$ 7.079,00",,,,,
2026-02-27,Burger 100 Vegetal 226 Gr Vegetalex,,,,,$7.900,
2026-02-27,Hamburguesa De Soja Vegetalex Tradicional 226 Gr.,,,,$ 7.075,,
2026-02-27,Hamburguesa Vegetalex Soja 300 Gr,,,,,$7.050,
2026-02-27,Hamburguesa de soja Vegetalex 4 u.,"$ 6.319,00",,,,,
2026-02-27,Hot Dogs 100 Vegetal 225 Gr Vegetalex,,,,,$7.900,
2026-02-27,Hot Dogs Vegetalex 100% Vegetal 225 Gr.,,,,$ 7.075,,
2026-02-27,Medallon NotBurger Quick NotCo 130 Gr.,,,,$ 3.265,,
2026-02-27,Medallones De Legumbres Y Quinoa Vegetalex X4 300grs,,"$$6.550,00",,,,
2026-02-27,Medallones De Verduras Vegetalex X4 300grs,,"$$6.550,00",,,,
2026-02-27,Medallón Calabaza 300 Gr Vegetalex,,,,,,$6.700
2026-02-27,Medallón Espinaca 300 Gr Vegetalex,,,,,$7.050,
2026-02-27,"Medallón Vegetalex Calabaza, Avena y Chía 300 Gr.",,,,$ 6.320,,
2026-02-27,Medallón Vegetalex Espinaca 300 Gr.,,,,$ 6.320,,
2026-02-27,Medallón Verduras 300 Gr Vegetalex,,,,,$7.050,$6.700
2026-02-27,Medallón de calabaza avena y chia Vegetalex en caja 4 uni,"$ 6.320,00",,,,,
2026-02-27,Medallón de espinaca Vegetalex en caja 4 uni,"$ 6.320,00",,,,,
2026-02-27,Medallón de legumbres y quinoa Vegetalex en caja 4 uni,"$ 6.319,00",,,,,
2026-02-27,Medallón de vegetal burguer Vegetalex 2 uni,"$ 7.079,00",,,,,
2026-02-27,Medallón de verduras Vegetalex en caja 4 uni,"$ 6.319,00",,,,,
2026-02-27,Milanesa De Soja Con Espinaca Vegetalex 340 Gr.,,,,$ 4.885,,
2026-02-27,Milanesa Vegetalex Calabaza 340 Gr Vegetalex,,,,,$5.450,$5.050
2026-02-27,Milanesa Vegetalex Cebolla 340 Gr Vegetalex,,,,,$5.450,$5.050
2026-02-27,Milanesa Vegetalex Espinaca 340 Gr Vegetalex,,,,,$5.450,$5.050
2026-02-27,Milanesa Vegetalex Tradicional 340 Gr Vegetalex,,,,,$4.950,
2026-02-27,Milanesa de Soja Vegetalex Tradicional 340 Gr.,,,,$ 4.410,,
2026-02-27,Milanesa de soja Vegetalex 4 uni,"$ 4.410,00",,,,,
2026-02-27,Milanesa de soja y cebolla Vegetalex 4 uni,"$ 4.885,00",,,,,
2026-02-27,Milanesa de soja y espinaca congelada Vegetalex 4 uni,"$ 4.885,00",,,,,
2026-02-27,Milanesas De Soja Vegetalex Con Calabaza X4 340grs,,"$$4.809,00",,,,
2026-02-27,NotMila Chicken 220 Gr.,,,,$ 4.125,,
2026-02-27,Nuggets 100 Vegetal 300 Gr Vegetalex,,,,,$7.900,$7.350
2026-02-27,Nuggets vegetal Vegetalex 300 g.,"$ 7.079,00",,,,,
