fecha,producto,carrefour,coope,coto,dia,disco,vea
2026-05-24,Barra De Proteina Notprotein bar Crunchy Netflix X 35 Grs Not Co,,,,,$2.000,
2026-05-24,Barra proteica Not Protein almond salted 45 grs,"$ 1.500,00",,,,,
2026-05-24,Barra proteica Not Protein barry pie 45 grs,"$ 1.500,00",,,,,
2026-05-24,Barra proteica Not Protein chocolate 45 grs,"$ 1.500,00",,,,,
2026-05-24,Barra proteica NotProtein Crunchy Chocomani 35 grs,"$ 1.850,00",,,,,
2026-05-24,Barra proteíca Crunchy Chocolemon Notprotein 35 grs,"$ 1.850,00",,,,,
2026-05-24,Barra proteíca Notprotein Crunchy Netflix 35 grs,"$ 1.850,00",,,,,
2026-05-24,Bebida Vegetal Avena X 1 L Not Milk,,,,,$6.300,
2026-05-24,Body Splash Go To Be Chill Not Boring 250 ml,"$ 18.599,00",,,,,
2026-05-24,Burger Crispy 2 Un X 100 Gr Not Chicken,,,,,$6.500,$6.200
2026-05-24,Chorizo Vegano Congelado x 4 Un 240 Grs Not Chorixo,,,,,$7.800,
2026-05-24,Chorizo a base de planta NotChorixo 240 grs,"$ 7.356,75",,,,,
2026-05-24,Crema corporal Go To Be Chill Not Boring 340 ml,"$ 9.865,00",,,,,
2026-05-24,Crema corporal Go To Be manteca de karité Chill Not Boring 240 ml,"$ 15.329,00",,,,,
2026-05-24,Formados Notchicken Spicy Bit Con Salsa Tabasco 250grs,,"$$7.582,00",,,,
2026-05-24,Leche de avena Not Milk tetra 1 lt,"$ 3.701,75",,,,,
2026-05-24,Leche plant based Not Milk original tetra 1lt,"$ 3.701,75",,,,,
2026-05-24,Medallon Not chicken burger flow pack x2 80 g.,"$ 3.008,85",,,,,
2026-05-24,Medallon NotBurger Quick NotCo 130 Gr.,,,,$ 2.275,,
2026-05-24,Medallones Notco Not Burger X2 160grs,,"$$5.693,00",,,,
2026-05-24,Medallones Notco Not Burger Xl Premium X2 240grs,,"$$8.484,00",,,,
2026-05-24,Medallones Notco Not Chicken Crispy Rellenos Espinaca X2 240grs,,"$$6.765,00",,,,
2026-05-24,Medallones Notco Not Chicken Rellenos Champis X2 120grs,,"$$7.981,00",,,,
2026-05-24,Medallón Not burger parrillera 2 uni,"$ 7.099,00",,,,,
2026-05-24,Medallón Not burger premium XL flow pack 2 uni,"$ 8.445,00",,,,,
2026-05-24,Medallón Not burger premium flow pack 2 uni,"$ 5.655,00",,,,,
2026-05-24,Medallón Not burger premium flow pack 4 uni,"$ 10.205,00",,,,,
2026-05-24,Medallón Not burger quick flow pack 2 uni,"$ 3.500,00",,,,,
2026-05-24,Medallón NotBurger Parrillera NotCo 220 Gr.,,,,$ 4.615,,
2026-05-24,Medallón crispy Not chicken burger flowpack x2 100 g.,"$ 3.899,35",,,,,
2026-05-24,Medallón relleno champis NotChicken 240 grs,"$ 6.345,00",,,,,
2026-05-24,Medallón relleno espinaca Not chicken 240 g.,"$ 4.124,25",,,,,
2026-05-24,Mila con provenzal Notmila 110 grs,"$ 4.900,00",,,,,
2026-05-24,Mila con semillas NotChicken 110 grs,"$ 4.100,85",,,,,
2026-05-24,Milanesa Not Chicken Mila 110 Gr X 2 U,,,,,"$3.932,5",$6.000
2026-05-24,Milanesas Notco Not Mila X2 220grs,,"$$5.036,00",,,,
2026-05-24,Not Burguer Quick 2 U De 65 Gr,,,,,$3.800,$3.550
2026-05-24,Not Chicken Burger 2 Un X 80 Gr Not Chicken,,,,,$4.950,$4.650
2026-05-24,Not Chicken Crispy The Not Co Rellena Espinaca 240 Gr,,,,,$6.750,
2026-05-24,NotChicken Nuggets 300 Gr.,,,,"$ 5.164,25",,
2026-05-24,NotChickenMila 2.0 220 g.,"$ 5.739,00",,,,,
2026-05-24,NotMila Chicken 220 Gr.,,,,$ 3.731,,
2026-05-24,NotMila Meat 220 Gr.,,,,$ 3.224,,
2026-05-24,Notebook Gadnic 14 Pulgadas Intel Celeron N4500 RAM 4GB SSD 128GB Cámara Frontal Con Soporte,"$ 394.399,00",,,,,
2026-05-24,Notebook Samsung Galaxy Book4 15 6 Intel® Core™ i3 RAM 8 GB,"$ 1.751.049,00",,,,,
2026-05-24,Notebook Samsung Galaxy Book4 15 6 Intel® Core™ i5 RAM 16 GB,"$ 2.081.249,00",,,,,
2026-05-24,Notebook Samsung Galaxy Book4 15 6 Intel® Core™ i7 RAM 16 GB,"$ 2.607.799,00",,,,,
2026-05-24,Notmila Notco Con Semillas 220grs,,"$$5.648,00",,,,
2026-05-24,Nuggets 300 Gr Not Chicken,,,,,$8.550,$8.050
2026-05-24,Nuggets Not chicken en bolsa 300 g.,"$ 7.945,00",,,,,
2026-05-24,Nuggets Not chicken sticks 300 g.,"$ 7.945,00",,,,,
2026-05-24,Nuggets Notchicken Notco 0.3kgs,,"$$8.026,00",,,,
2026-05-24,Nuggets Notco Not Chicken Sticks Con Hierbas Congelados 300grs,,"$$8.026,00",,,,
2026-05-24,Rebozado Sabor Champis Rellena x 2 Un 240 Grs Not Chicken,,,,,$6.750,
2026-05-24,Resaltador Sharpie S.Note Colores Varios,,"$$5.154,00",,,,
2026-05-24,Salchicha de planta Not Salxicha 5 uni,"$ 5.606,25",,,,,
2026-05-24,Set Chill Not Boring Go To Be body splash + crema corporal + shower gel,"$ 38.375,00",,,,,
2026-05-24,Sticks Sabor Tradicional Carne Vegana x 15 Un 300 Grs Not Chicken,,,,,$8.600,$8.300
